,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,catalog_idx,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
43372,25.580000000000087,5.1833333333333504,1.37288116917095,0,13.227551116142612,0.0363727490343856,extrap,51023,0.0,54,47475,False,cib,0,47628
43373,25.295333333333424,6.794000000000023,1.3728715298888885,0,11.578422947030196,0.0262439003983233,extrap,63308,0.0,54,47476,False,cib,0,47629
43374,26.142666666666763,6.929333333333357,1.3728547294324651,0,12.53002411220492,0.0260262513801915,extrap,68229,0.0,54,47477,False,cib,0,47630
43375,25.30733333333342,6.782000000000023,1.372850042422706,0,11.595504027338045,0.0382831220375375,extrap,38538,0.0,54,47478,False,cib,0,47631
43376,27.020666666666767,6.363333333333355,1.3728347524736555,0,13.261882668654613,0.0215293318449948,extrap,81294,0.0,54,47479,False,cib,0,47632
43377,26.40533333333341,6.178666666666688,1.3728151643390232,0,14.038709802021597,0.05076812107771,extrap,39001,0.0,54,47480,False,cib,0,47633
43378,26.33733333333344,5.799333333333353,1.3727913641285323,0,13.821793536338138,0.0306197767011157,extrap,66894,0.0,54,47481,False,cib,0,47634
43379,25.93000000000009,5.624666666666686,1.3727825591363585,0,12.749369927074367,0.0743660690164879,extrap,17059,0.0,54,47482,False,cib,0,47635
43380,26.86666666666676,5.684000000000019,1.372763602320063,0,13.519143510372556,0.0322354001437075,extrap,52126,0.0,54,47483,False,cib,0,47636
43381,26.32600000000008,6.693333333333356,1.372682080948128,0,12.422963469797104,0.0229215364869032,extrap,83774,0.0,54,47484,False,cib,0,47637
43382,26.067333333333423,6.708000000000022,1.372626691321736,0,12.65937142257554,0.0343999936097293,extrap,44144,0.0,54,47485,False,cib,0,47638
43383,25.62933333333342,5.788666666666687,1.3726252472822822,0,11.977617046597896,0.041231933247434,extrap,34010,0.0,54,47486,False,cib,0,47639
43384,25.942000000000085,5.656666666666686,1.3726207901866572,0,12.682669741161876,0.0258069684453657,extrap,70081,0.0,54,47487,False,cib,0,47640
43385,26.821333333333417,4.944000000000017,1.3726012086504955,0,12.837792431520258,0.0323834736325063,extrap,48248,0.0,54,47488,False,cib,0,47641
43386,25.330666666666744,6.462000000000022,1.3725860487263806,0,11.162238768355955,0.0707298822335106,extrap,13405,0.0,54,47489,False,cib,0,47642
43387,24.96733333333341,6.05000000000002,1.3725825330567765,0,11.836606397440276,0.0363889866001464,extrap,43465,0.0,54,47490,False,cib,0,47643
43388,25.158666666666733,6.833333333333356,1.3725507172943006,0,11.468812335837589,0.0256469548940414,extrap,66302,0.0,54,47491,False,cib,0,47644
43389,26.75000000000009,5.357333333333352,1.372531298938892,0,13.027803018989689,0.029391630441479,extrap,63327,0.0,54,47492,False,cib,0,47645
43390,25.10400000000008,5.974000000000021,1.372504098763812,0,12.809519822660125,0.0308488720059089,extrap,59378,0.0,54,47493,False,cib,0,47646
43391,25.16333333333341,5.99400000000002,1.3724799684328834,0,12.34720775920307,0.0248437756723038,extrap,66367,0.0,54,47494,False,cib,0,47647
43392,25.180666666666752,6.446000000000022,1.372435701185568,0,11.017739798631542,0.0377848416549663,extrap,33565,0.0,54,47495,False,cib,0,47648
43393,26.520666666666745,6.592000000000023,1.3724138682338016,0,13.36684031258055,0.0307190612965441,extrap,53603,0.0,54,47496,False,cib,0,47649
43394,26.349333333333423,6.600000000000023,1.3723837929348088,0,13.25471472239222,0.0759172004662828,extrap,17455,0.0,54,47497,False,cib,0,47650
43395,26.94133333333344,5.348666666666685,1.372362612837713,0,12.577120071110729,0.0193422091746954,extrap,87816,0.0,54,47498,False,cib,0,47651
43396,25.158000000000094,4.936666666666683,1.3723529257002294,0,13.834164918786886,0.0313091315455744,extrap,53884,0.0,54,47499,False,cib,0,47652
43397,26.505333333333425,6.99666666666669,1.372347705004202,0,12.32072342341016,0.0239241463314138,extrap,75977,0.0,54,47500,False,cib,0,47653
43398,25.23000000000009,6.99466666666669,1.3721567117669966,0,11.65408382746494,0.0193375931024257,extrap,82813,0.0,54,47501,False,cib,0,47654
43399,26.540666666666745,5.408666666666685,1.3721184766851655,0,12.736097842444815,0.0297639566584836,extrap,56823,0.0,54,47502,False,cib,0,47655
43400,26.675333333333416,6.8166666666666895,1.3720337762913577,0,12.42813737400442,0.0182062932238637,extrap,97151,0.0,54,47503,False,cib,0,47656
43401,25.13533333333341,6.226000000000021,1.3720299678694952,0,11.147671515665644,0.0336224572734107,extrap,49261,0.0,54,47504,False,cib,0,47657
43402,25.003333333333423,6.05800000000002,1.3720014740245805,0,11.830525029863766,0.0338677459993749,extrap,57832,0.0,54,47505,False,cib,0,47658
43403,25.12066666666676,5.362000000000018,1.3719893192709445,0,13.61777186747357,0.062683335852657,extrap,23605,0.0,54,47506,False,cib,0,47659
43404,26.2100000000001,5.446000000000018,1.3719789502683468,0,13.064611037564829,0.0829299241855051,extrap,15105,0.0,54,47507,False,cib,0,47660
43405,25.14666666666674,6.502666666666689,1.3719555653607995,0,11.133145493080942,0.0254103751136242,extrap,61206,0.0,54,47508,False,cib,0,47661
43406,26.37266666666675,5.995333333333353,1.3719430859949224,0,13.966240998289967,0.0394808552219798,extrap,49933,0.0,54,47509,False,cib,0,47662
43407,26.93466666666676,6.333333333333354,1.3719140128227425,0,13.42551901149202,0.0574058779062619,extrap,26948,0.0,54,47510,False,cib,0,47663
43408,25.974666666666742,4.97533333333335,1.371902949524519,0,12.5342314681,0.049828936748171,extrap,31574,0.0,54,47511,False,cib,0,47664
43409,26.44666666666676,5.604000000000019,1.3718790420083278,0,13.185433563241396,0.0355302590591158,extrap,46530,0.0,54,47512,False,cib,0,47665
43410,25.690000000000083,5.433333333333351,1.3718476367159935,0,12.859697988962228,0.0892606854023244,extrap,13086,0.0,54,47513,False,cib,0,47666
43411,25.783333333333427,5.177333333333351,1.3718208010959865,0,12.737240064561009,0.0379776714967516,extrap,41158,0.0,54,47514,False,cib,0,47667
43412,26.92133333333344,6.652666666666689,1.371817679739664,0,13.280734750868266,0.0225663825102107,extrap,70965,0.0,54,47515,False,cib,0,47668
43413,26.30533333333341,5.411333333333352,1.371798395504308,0,13.042187770769663,0.0452330789643189,extrap,35973,0.0,54,47516,False,cib,0,47669
43414,26.20466666666676,6.737333333333356,1.3717821638597447,0,12.344756249413782,0.0563220351561962,extrap,22536,0.0,54,47517,False,cib,0,47670
43415,26.65266666666676,7.05066666666669,1.3717691028635457,0,12.3285192976273,0.0208102597831239,extrap,82529,0.0,54,47518,False,cib,0,47671
43416,25.970000000000088,5.346666666666684,1.37171316581957,0,12.798636335037871,0.0334466652658285,extrap,62639,0.0,54,47519,False,cib,0,47672
43417,26.72200000000009,5.987333333333353,1.3716060256230238,0,13.752585957995503,0.0375949517264066,extrap,52424,0.0,54,47520,False,cib,0,47673
43418,25.804666666666755,5.316666666666686,1.3714862949563034,0,12.73558630596812,0.0227857482958333,extrap,87211,0.0,54,47521,False,cib,0,47674
43419,26.60400000000009,5.800000000000019,1.3714615839169666,0,13.699156836999784,0.0338290977735768,extrap,53732,0.0,54,47522,False,cib,0,47675
43420,25.605333333333405,5.521333333333352,1.3714097689552287,0,12.385296443221486,0.024020196004123,extrap,71666,0.0,54,47523,False,cib,0,47676
43421,26.601333333333404,5.334000000000018,1.3713561356537098,0,12.872258508912774,0.069103625475063,extrap,20864,0.0,54,47524,False,cib,0,47677
43422,25.22066666666675,4.984000000000017,1.3713373271310985,0,13.32401833934684,0.0232631728423587,extrap,94600,0.0,54,47525,False,cib,0,47678
43423,26.10400000000009,7.0760000000000245,1.3713284395128715,0,12.524850266262462,0.0417599827185589,extrap,38609,0.0,54,47526,False,cib,0,47679
43424,25.50000000000009,6.86266666666669,1.3712961069566116,0,11.999726678969225,0.0367764497518858,extrap,46213,0.0,54,47527,False,cib,0,47680
43425,26.36733333333343,6.420000000000022,1.3712956204951396,0,14.061014864181017,0.0321839799184201,extrap,58340,0.0,54,47528,False,cib,0,47681
43426,26.68733333333341,6.7173333333333565,1.3712943029006932,0,12.418137587743146,0.0371399584734951,extrap,55862,0.0,54,47529,False,cib,0,47682
43427,25.52533333333341,6.977333333333357,1.371286607211725,0,12.054324922144016,0.0243160249630349,extrap,70489,0.0,54,47530,False,cib,0,47683
43428,25.87600000000008,5.421333333333352,1.3711887963245064,0,12.888478237562166,0.0691926469948179,extrap,19720,0.0,54,47531,False,cib,0,47684
43429,25.35000000000008,5.779333333333353,1.3711609221203171,0,12.2603857845309,0.0334896248362639,extrap,44696,0.0,54,47532,False,cib,0,47685
43430,25.98066666666676,6.542666666666689,1.371152285635114,0,13.314737246587349,0.0244871616877652,extrap,76687,0.0,54,47533,False,cib,0,47686
43431,25.00533333333341,5.859333333333353,1.3711223470632126,0,12.891616995075143,0.0396128015870795,extrap,40334,0.0,54,47534,False,cib,0,47687
43432,26.138666666666747,5.875333333333353,1.3710686430971395,0,13.361426671204647,0.0228803296502309,extrap,81302,0.0,54,47535,False,cib,0,47688
43433,26.41066666666676,6.504666666666688,1.3709918824684129,0,13.578851416625502,0.0199315384854702,extrap,90604,0.0,54,47536,False,cib,0,47689
43434,26.86666666666676,5.026666666666684,1.3709595810993027,0,12.929710600658389,0.0320726232087308,extrap,47747,0.0,54,47537,False,cib,0,47690
43435,25.29600000000009,6.303333333333355,1.3709036605472462,0,11.328324164443416,0.0286151075547753,extrap,61709,0.0,54,47538,False,cib,0,47691
43436,25.934666666666747,5.5546666666666855,1.3708956997004005,0,12.733402088186082,0.0278397794082703,extrap,63537,0.0,54,47539,False,cib,0,47692
43437,25.27866666666675,5.399333333333352,1.3708924074398003,0,13.18170056031781,0.0239315859207855,extrap,84050,0.0,54,47540,False,cib,0,47693
43438,26.22466666666676,6.302666666666688,1.3708804236740764,0,14.858230431824069,0.0505482475821765,extrap,33086,0.0,54,47541,False,cib,0,47694
43439,25.44733333333341,5.116666666666685,1.370877157579277,0,12.952635397333998,0.0341272573993877,extrap,50617,0.0,54,47542,False,cib,0,47695
43440,27.04133333333343,6.226666666666688,1.3708272892184132,0,13.606321327197406,0.0364169880538604,extrap,58537,0.0,54,47543,False,cib,0,47696
43441,26.962666666666763,5.436666666666685,1.3707262454430724,0,12.471644886478904,0.0206669402144175,extrap,94431,0.0,54,47544,False,cib,0,47697
43442,25.40400000000009,6.600000000000023,1.3706915487333236,0,11.521262537695817,0.023682190061462,extrap,69179,0.0,54,47545,False,cib,0,47698
43443,26.975333333333424,6.063333333333354,1.370678887694463,0,14.179028671817598,0.0538307609728137,extrap,33253,0.0,54,47546,False,cib,0,47699
43444,25.45800000000008,5.236666666666684,1.3706609438224966,0,13.32280372124822,0.0237256031721813,extrap,87783,0.0,54,47547,False,cib,0,47700
43445,25.221333333333416,5.196666666666684,1.3706144970542224,0,13.632583123132555,0.0430071673732673,extrap,33580,0.0,54,47548,False,cib,0,47701
43446,26.44933333333342,5.329333333333351,1.370604694363558,0,12.824074358096372,0.021958383190181,extrap,79078,0.0,54,47549,False,cib,0,47702
43447,26.45933333333342,6.990000000000023,1.3705778145438363,0,12.318738087043332,0.0500515487941886,extrap,28997,0.0,54,47550,False,cib,0,47703
43448,25.50800000000008,5.299333333333351,1.3704058770797576,0,13.24094881826808,0.0475299571106474,extrap,35081,0.0,54,47551,False,cib,0,47704
43449,25.070000000000068,5.91200000000002,1.370383105609802,0,12.853855487802898,0.0454696521036159,extrap,31148,0.0,54,47552,False,cib,0,47705
43450,26.01200000000008,6.509333333333355,1.3703349642008893,0,13.455237149927816,0.0549954638497146,extrap,28930,0.0,54,47553,False,cib,0,47706
43451,26.545333333333424,5.804666666666686,1.3703272763047256,0,13.69227104377132,0.0241816249122705,extrap,89467,0.0,54,47554,False,cib,0,47707
43452,26.613333333333426,6.488000000000022,1.3702997265905072,0,13.527979547178372,0.0329311068462674,extrap,61481,0.0,54,47555,False,cib,0,47708
43453,26.220666666666737,6.133333333333354,1.370292493858254,0,14.537647214144956,0.0206791099451419,extrap,98668,0.0,54,47556,False,cib,0,47709
43454,25.40533333333342,5.76600000000002,1.3702794220297425,0,12.12112001339718,0.0319892409155729,extrap,51726,0.0,54,47557,False,cib,0,47710
43455,25.813333333333425,6.582000000000022,1.3702685904481728,0,12.747180756132948,0.0229201983779672,extrap,84033,0.0,54,47558,False,cib,0,47711
43456,24.87333333333341,5.128666666666684,1.3702377779145891,0,14.036900349046856,0.0248355811982862,extrap,81637,0.0,54,47559,False,cib,0,47712
43457,25.215333333333405,5.440666666666685,1.3700225387864302,0,13.174086953192496,0.0667423994632164,extrap,24607,0.0,54,47560,False,cib,0,47714
43458,26.586000000000087,5.75800000000002,1.369940471605758,0,13.680038221466177,0.0520589616179447,extrap,31445,0.0,54,47561,False,cib,0,47715
43459,25.81000000000008,4.94733333333335,1.3699389839366074,0,12.72291379998962,0.0203430941961897,extrap,80567,0.0,54,47562,False,cib,0,47716
43460,27.06333333333342,6.358000000000022,1.3699227223480646,0,13.245957675955385,0.0207163736742626,extrap,91973,0.0,54,47563,False,cib,0,47717
43461,26.01333333333341,6.316000000000021,1.3699153228874177,0,14.620950503400543,0.0542633869482555,extrap,36686,0.0,54,47564,False,cib,0,47718
43462,27.04200000000009,5.786666666666687,1.3698520358165822,0,13.61352049290735,0.029117512063297,extrap,60473,0.0,54,47565,False,cib,0,47719
43463,26.550666666666743,6.746000000000024,1.3698004719483694,0,12.46527174478804,0.0219938339127329,extrap,74192,0.0,54,47566,False,cib,0,47721
43464,27.04200000000009,5.67800000000002,1.369739286544761,0,13.409689721935807,0.0336931730040869,extrap,43784,0.0,54,47567,False,cib,0,47722
43465,26.11733333333342,5.175333333333351,1.369658714541618,0,12.697294825015334,0.0704577168460656,extrap,20269,0.0,54,47568,False,cib,0,47723
43466,26.962666666666763,5.129333333333352,1.3696451527045512,0,12.921384367832545,0.0397666909380925,extrap,48068,0.0,54,47569,False,cib,0,47724
43467,25.02466666666676,5.333333333333352,1.369549268837533,0,13.79823399300776,0.0246333371010892,extrap,86289,0.0,54,47570,False,cib,0,47725
43468,26.939333333333416,6.66266666666669,1.3695344226457196,0,13.21235131963915,0.0347250077892143,extrap,44077,0.0,54,47571,False,cib,0,47726
43469,25.48266666666676,6.4340000000000215,1.369500892508925,0,11.447152414527444,0.0281308379097462,extrap,62675,0.0,54,47572,False,cib,0,47727
43470,26.088000000000086,5.278666666666685,1.3694511512360974,0,12.702610174518057,0.0196347197723495,extrap,97171,0.0,54,47573,False,cib,0,47728
43471,26.07000000000008,6.643333333333356,1.3694184529980666,0,13.159286359536484,0.0313337401217994,extrap,62514,0.0,54,47574,False,cib,0,47729
43472,25.08000000000007,5.940666666666687,1.369413992749527,0,12.844557649374313,0.0345127522049231,extrap,39756,0.0,54,47575,False,cib,0,47730
43473,26.56666666666675,7.049333333333358,1.369395732572216,0,12.28604122562562,0.0370127799371861,extrap,57263,0.0,54,47576,False,cib,0,47731
43474,26.150666666666744,5.546000000000019,1.3693679894749853,0,13.028311554053026,0.0203368462721483,extrap,85262,0.0,54,47577,False,cib,0,47732
43475,25.31200000000008,6.454666666666689,1.369352142478517,0,11.022550551467422,0.0207554209759279,extrap,56896,0.0,54,47578,False,cib,0,47733
43476,25.224000000000075,6.016666666666687,1.3693362863082423,0,11.803145136012562,0.018828430536637,extrap,95949,0.0,54,47579,False,cib,0,47734
43477,24.93666666666676,5.657333333333352,1.3693255567250815,0,13.270915095269322,0.0330547764187018,extrap,44365,0.0,54,47580,False,cib,0,47735
43478,26.78133333333342,5.966666666666687,1.3693204590913433,0,13.706271859540417,0.0345362195702753,extrap,50991,0.0,54,47581,False,cib,0,47736
43479,26.41333333333341,5.871333333333353,1.3693125716777472,0,13.97437986512457,0.0545747306899874,extrap,32194,0.0,54,47582,False,cib,0,47737
43480,26.753333333333416,5.104666666666684,1.3692358606060713,0,12.770875987426477,0.0294482320589786,extrap,62997,0.0,54,47583,False,cib,0,47738
43481,25.05533333333341,6.312666666666689,1.3692130891303365,0,11.106568677561867,0.0240221701733739,extrap,66096,0.0,54,47584,False,cib,0,47739
43482,26.44133333333341,6.7286666666666894,1.3691902949612231,0,12.420003789967543,0.0196217019258742,extrap,86097,0.0,54,47585,False,cib,0,47740
43483,26.22000000000008,5.404000000000019,1.3691777372052754,0,13.038433234324565,0.0475520993089765,extrap,27766,0.0,54,47586,False,cib,0,47741
43484,26.35200000000009,5.962666666666687,1.3691665846583845,0,13.918318365182492,0.0361150139521805,extrap,53596,0.0,54,47587,False,cib,0,47742
43485,25.02466666666676,5.508000000000019,1.3691655740265432,0,13.330365251332394,0.0297089588930888,extrap,59653,0.0,54,47588,False,cib,0,47743
43486,25.41600000000008,4.962000000000017,1.3691304425709192,0,12.935422588305574,0.0497831366065155,extrap,33014,0.0,54,47589,False,cib,0,47744
43487,26.17933333333341,5.275333333333351,1.3690947068110846,0,12.991262108563465,0.0275149341313431,extrap,66004,0.0,54,47590,False,cib,0,47745
43488,26.696666666666744,6.367333333333355,1.3690709263351226,0,13.364306977061476,0.0254233893030123,extrap,75849,0.0,54,47591,False,cib,0,47746
43489,26.47600000000009,5.680000000000019,1.3690666764289914,0,13.796199216731832,0.0340455777752222,extrap,56119,0.0,54,47592,False,cib,0,47747
43490,26.11666666666676,5.204666666666684,1.3690654668671816,0,12.699224578674407,0.0264122078548958,extrap,69203,0.0,54,47593,False,cib,0,47748
43491,26.847333333333427,5.07333333333335,1.36906004200358,0,12.886431872996376,0.0373336342052573,extrap,38313,0.0,54,47594,False,cib,0,47749
43492,26.57400000000009,6.894666666666691,1.369033215393335,0,12.28280706718768,0.0272882099945041,extrap,64617,0.0,54,47595,False,cib,0,47750
43493,25.632666666666744,5.646666666666687,1.3690250828979795,0,12.266397167511498,0.0647991714297397,extrap,19095,0.0,54,47596,False,cib,0,47751
43494,25.610666666666752,5.254000000000018,1.369007296667408,0,13.201601802155103,0.0228021615111577,extrap,75065,0.0,54,47597,False,cib,0,47752
43495,26.624666666666755,6.184000000000021,1.3689763249334772,0,13.541372464876543,0.0225411536523087,extrap,88932,0.0,54,47598,False,cib,0,47753
43496,25.36200000000008,5.98400000000002,1.368922010129654,0,11.76577246398874,0.029083163118034,extrap,42984,0.0,54,47599,False,cib,0,47754
43497,26.913333333333405,6.500000000000023,1.3689045630817616,0,13.255504620759517,0.0316029115827474,extrap,49832,0.0,54,47600,False,cib,0,47755
43498,25.413333333333423,5.86800000000002,1.368874647247906,0,11.7847535797206,0.0421953417785782,extrap,32877,0.0,54,47601,False,cib,0,47756
43499,25.15133333333342,5.5306666666666855,1.3688021305129972,0,13.147028897196323,0.0390002408061991,extrap,36493,0.0,54,47602,False,cib,0,47757
43500,25.55800000000007,5.199333333333351,1.3687462172561655,0,13.197534699594629,0.0371587266079539,extrap,46659,0.0,54,47603,False,cib,0,47758
43501,25.146000000000075,6.2993333333333545,1.3685973138371763,0,11.13337979586829,0.021225105123987,extrap,78472,0.0,54,47604,False,cib,0,47759
43502,26.228666666666744,6.632666666666689,1.3685513860333147,0,12.980867055106716,0.0295115117916007,extrap,59665,0.0,54,47605,False,cib,0,47760
43503,26.70400000000009,5.754666666666686,1.3685249545624716,0,13.46614248364188,0.0224302236399648,extrap,76869,0.0,54,47606,False,cib,0,47761
43504,24.91400000000007,5.234000000000018,1.368523699019685,0,14.016744564980971,0.0229949571104197,extrap,81861,0.0,54,47607,False,cib,0,47762
43505,25.63800000000009,5.813333333333353,1.3684995137786284,0,11.912570475804449,0.0196714836503104,extrap,78650,0.0,54,47608,False,cib,0,47763
43506,25.607333333333425,6.166000000000021,1.3684730970740058,0,11.773399698194403,0.0204844943302933,extrap,95879,0.0,54,47609,False,cib,0,47764
43507,26.00333333333341,5.036666666666684,1.368446167654341,0,12.59442956988927,0.0509847330332993,extrap,30810,0.0,54,47610,False,cib,0,47765
43508,24.94266666666673,5.466000000000019,1.3684085242359765,0,13.557512755611151,0.0439349689708713,extrap,45596,0.0,54,47611,False,cib,0,47766
43509,25.217333333333425,6.658000000000023,1.3683260329766749,0,11.31600262290978,0.0486174032427346,extrap,25555,0.0,54,47612,False,cib,0,47767
43510,26.32800000000007,6.78266666666669,1.3683038058071046,0,12.349028667629026,0.0180757968929677,extrap,95391,0.0,54,47613,False,cib,0,47768
43511,24.96733333333341,5.058000000000017,1.368278409455476,0,14.016859596454957,0.0434238800823359,extrap,50081,0.0,54,47614,False,cib,0,47769
43512,27.012000000000096,4.94533333333335,1.368275140920773,0,12.907639510680438,0.0245014105490368,extrap,73750,0.0,54,47615,False,cib,0,47770
43513,26.25866666666674,6.310000000000021,1.3682064911597,0,14.798620535569592,0.0366167600230382,extrap,48630,0.0,54,47616,False,cib,0,47771
43514,26.15000000000008,6.979333333333357,1.368163548781809,0,12.477686309785868,0.0302122000265489,extrap,59591,0.0,54,47617,False,cib,0,47772
43515,24.94000000000008,5.342666666666686,1.3681452141349713,0,13.6890248292803,0.0228953661731742,extrap,79875,0.0,54,47618,False,cib,0,47773
43516,26.88666666666676,6.367333333333355,1.3681104738873144,0,13.210820296123629,0.0210976081567691,extrap,85826,0.0,54,47619,False,cib,0,47774
43517,26.80066666666676,6.363333333333355,1.3680316116467033,0,13.34617428692083,0.0300182406946204,extrap,56521,0.0,54,47620,False,cib,0,47775
43518,25.30600000000009,6.504666666666688,1.3679973435889183,0,11.140411657536372,0.0270001774457297,extrap,48647,0.0,54,47621,False,cib,0,47777
43519,26.192000000000096,7.050000000000025,1.367996231778061,0,12.39059436086721,0.0415379256528856,extrap,39517,0.0,54,47622,False,cib,0,47778
43520,27.03733333333341,4.978666666666683,1.3679733020315985,0,12.90479210999672,0.0320014021145921,extrap,48122,0.0,54,47623,False,cib,0,47779
43521,24.99533333333342,5.890666666666687,1.3679463118265855,0,12.831143970948142,0.0388389501118675,extrap,42085,0.0,54,47624,False,cib,0,47780
43522,26.01666666666676,6.184666666666687,1.367859287097547,0,14.722238093306029,0.0447439482108743,extrap,44520,0.0,54,47625,False,cib,0,47781
43523,26.854000000000102,5.01133333333335,1.3678209186833896,0,12.888043383902009,0.0316312724546406,extrap,50673,0.0,54,47626,False,cib,0,47782
43524,25.224000000000075,5.970000000000021,1.367819642608724,0,12.33487919755324,0.0487437120618276,extrap,28812,0.0,54,47627,False,cib,0,47783
43525,26.28733333333341,6.4020000000000215,1.3678137308014906,0,14.226097347027023,0.0319222030752309,extrap,59180,0.0,54,47628,False,cib,0,47784
43526,25.95000000000009,5.104000000000018,1.367783901471493,0,12.4848533888205,0.0359847832275304,extrap,47514,0.0,54,47629,False,cib,0,47785
43527,25.52333333333341,5.896666666666687,1.3677168582773938,0,11.654873946738675,0.0296311596636657,extrap,45156,0.0,54,47630,False,cib,0,47786
43528,26.257333333333413,5.4826666666666855,1.3676698691569629,0,13.06495828835965,0.0319733596164255,extrap,58849,0.0,54,47631,False,cib,0,47787
43529,26.898666666666752,6.67466666666669,1.367599176509958,0,13.13142113511198,0.0392937031168845,extrap,33387,0.0,54,47632,False,cib,0,47788
43530,26.82466666666674,5.5753333333333535,1.3674177721486342,0,13.036301307014147,0.0405475744505552,extrap,45181,0.0,54,47633,False,cib,0,47789
43531,26.400000000000087,5.330666666666684,1.3671636034193884,0,12.78094874587648,0.0239246082048834,extrap,69063,0.0,54,47634,False,cib,0,47790
43532,25.05066666666676,6.779333333333356,1.3670995893832782,0,11.246363510016016,0.0198319803756057,extrap,81825,0.0,54,47635,False,cib,0,47791
43533,26.89200000000008,5.548666666666685,1.3670616980333865,0,12.754240764686902,0.0396586794203016,extrap,44947,0.0,54,47636,False,cib,0,47792
43534,25.51200000000009,5.299333333333351,1.367042711911293,0,13.200295996825297,0.0248164703562566,extrap,77267,0.0,54,47637,False,cib,0,47793
43535,26.27533333333341,6.547333333333356,1.3670268771466505,0,12.9838848863829,0.0380119128347053,extrap,38730,0.0,54,47638,False,cib,0,47794
43536,25.245333333333427,6.82866666666669,1.366993414717329,0,11.558066853270155,0.0288103970795899,extrap,48101,0.0,54,47639,False,cib,0,47795
43537,25.55866666666676,6.004666666666687,1.3669904587620871,0,11.616279785497726,0.03629787896694,extrap,43555,0.0,54,47640,False,cib,0,47796
43538,26.54733333333342,5.60800000000002,1.366883528391429,0,13.023272698965544,0.0218144498436546,extrap,90492,0.0,54,47641,False,cib,0,47797
43539,26.8840000000001,6.984000000000024,1.3668765164553416,0,12.83976549411022,0.0221594373955412,extrap,89092,0.0,54,47642,False,cib,0,47798
43540,25.11266666666675,5.353333333333351,1.366870139908281,0,13.599621534047175,0.0436210365910978,extrap,47479,0.0,54,47643,False,cib,0,47799
43541,25.51666666666674,6.113333333333354,1.3668232372889817,0,11.594942120623418,0.0414329170314772,extrap,32618,0.0,54,47644,False,cib,0,47800
43542,25.44600000000008,5.7533333333333525,1.366819626351211,0,12.09040687922366,0.0416801821034024,extrap,36318,0.0,54,47645,False,cib,0,47801
43543,25.19133333333341,5.775333333333353,1.366818070463113,0,12.964982336531325,0.0262179779973831,extrap,65297,0.0,54,47646,False,cib,0,47802
43544,26.65333333333342,5.999333333333354,1.3668162126915533,0,13.744765706281786,0.0276512554571403,extrap,68613,0.0,54,47647,False,cib,0,47803
43545,25.58533333333341,6.324000000000021,1.3668116925582832,0,11.98379493456728,0.0359433543635116,extrap,44234,0.0,54,47648,False,cib,0,47804
43546,26.38266666666675,5.663333333333353,1.3667310804692905,0,13.491205564307624,0.0488084466968701,extrap,37871,0.0,54,47649,False,cib,0,47805
43547,25.10466666666675,6.017333333333354,1.3667188183487082,0,11.93429424769626,0.0334080312178491,extrap,38961,0.0,54,47650,False,cib,0,47806
43548,26.301333333333424,6.81066666666669,1.3666970212860563,0,12.30496219369953,0.019668224309492,extrap,86143,0.0,54,47651,False,cib,0,47807
43549,25.94666666666674,5.695333333333353,1.366694192471073,0,12.467740919414288,0.0701227255511125,extrap,19444,0.0,54,47652,False,cib,0,47808
43550,25.46266666666676,4.97733333333335,1.366631694767192,0,12.914428971597204,0.0285266277267717,extrap,65366,0.0,54,47653,False,cib,0,47809
43551,26.067333333333423,5.028000000000017,1.3665830436410664,0,12.650325309788004,0.0606904569446748,extrap,101937,0.0,54,47654,False,radio,0,47810
43552,26.26600000000008,5.192000000000018,1.366545863136012,0,13.01817345018177,0.0293181722897294,extrap,57943,0.0,54,47655,False,cib,0,47811
43553,25.28333333333341,5.240666666666685,1.366522112077548,0,13.602390313256429,0.0700436679459305,extrap,24332,0.0,54,47656,False,cib,0,47813
43554,25.64933333333342,6.708666666666689,1.366505364574128,0,11.705745052155772,0.0184524957361567,extrap,97310,0.0,54,47657,False,cib,0,47814
43555,26.799333333333426,5.466666666666685,1.3664789776747477,0,12.962309477076657,0.0194571983614898,extrap,95373,0.0,54,47658,False,cib,0,47815
43556,26.5420000000001,6.435333333333355,1.3664468172658932,0,13.54815436293914,0.0409046090423187,extrap,40736,0.0,54,47659,False,cib,0,47816
43557,26.44066666666675,6.574666666666689,1.3664425132315376,0,13.241152726888828,0.0268733550142273,extrap,68799,0.0,54,47660,False,cib,0,47817
43558,25.09333333333342,6.73466666666669,1.366401625612992,0,11.240486387149142,0.0611948892557031,extrap,18075,0.0,54,47661,False,cib,0,47818
43559,25.46200000000009,5.100000000000017,1.366325489619352,0,12.91129344936707,0.0759417710136555,extrap,18591,0.0,54,47662,False,cib,0,47819
43560,26.774666666666747,6.021333333333355,1.3663166969773273,0,13.777568003334329,0.0292123594841432,extrap,65238,0.0,54,47663,False,cib,0,47820
43561,25.93333333333341,6.978666666666691,1.366310085981382,0,12.076322550283932,0.028415852403939,extrap,55194,0.0,54,47664,False,cib,0,47821
43562,25.646000000000093,7.042000000000024,1.3662454121569023,0,11.996379356955332,0.0297358724481744,extrap,49838,0.0,54,47665,False,cib,0,47822
