,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
80130,26.466000000000093,5.644000000000019,4.462039269525587,1,230.1918487872504,0.1619962951422198,map,4.0,65,73345,False,unknown,0,80693
80131,26.107333333333425,5.609333333333352,4.4620101684971045,2,219.2877011769631,0.1543317682497643,map,4.0,65,73346,False,unknown,0,80694
71405,26.891333333333414,7.0793333333333575,4.461995170981489,2,224.2831910421556,0.1574081476549206,map,4.0,64,73347,False,unknown,0,71888
71406,24.937333333333417,6.468000000000022,4.461957558633237,2,202.1671639912254,0.1420571651189459,map,4.0,64,73348,False,unknown,0,71889
71407,26.2300000000001,6.212000000000021,4.461935099811078,3,275.51036751034,0.1936896752852563,map,4.0,64,73349,False,unknown,0,71890
80132,25.898666666666763,6.953333333333357,4.461931883511236,4,199.10590147214864,0.1397667408597763,map,4.0,65,73350,False,unknown,0,80695
71408,26.81333333333341,6.627333333333356,4.461908810743385,4,226.74223145863056,0.1592745290562165,map,4.0,64,73351,False,unknown,0,71891
80133,25.82866666666674,6.545333333333357,4.46183351526154,4,208.37758649062613,0.1463986558518967,map,4.0,65,73352,False,unknown,0,80696
71409,25.28333333333341,5.658666666666686,4.461813310883771,1,226.10270000764515,0.1591145609638054,map,4.0,64,73353,False,unknown,0,71892
80134,25.45000000000007,6.413333333333355,4.461728449287543,2,184.7119834655143,0.1298059370490593,map,4.0,65,73354,False,unknown,0,80697
71410,25.232666666666745,6.750000000000023,4.461717255353743,2,217.54531126117968,0.1527758706022491,map,4.0,64,73355,False,unknown,0,71893
80135,26.512666666666743,6.386666666666688,4.461627153681778,4,225.2275626818815,0.1582865183830958,map,4.0,65,73356,False,unknown,0,80698
71411,26.237333333333414,6.289333333333355,4.461546535124404,1,275.3837682739339,0.1935718753996038,map,4.0,64,73357,False,unknown,0,71894
71412,26.63733333333341,5.070000000000017,4.461522776328304,2,233.3145582873064,0.1643482916619981,map,4.0,64,73358,False,unknown,0,71895
71413,25.60066666666675,5.329333333333351,4.461518217296996,2,233.6829991483968,0.1645399640714612,map,4.0,64,73359,False,unknown,0,71896
71414,25.89533333333341,5.054666666666684,4.461485292869024,2,230.13980129591872,0.1621158685781294,map,4.0,64,73360,False,unknown,0,71897
80136,25.138666666666733,6.350000000000022,4.461455347232327,2,188.0454074067803,0.1321648253025133,map,4.0,65,73361,False,unknown,0,80699
71415,26.03333333333341,4.956666666666683,4.461408210533211,6,236.8121914963837,0.1668408944589259,map,4.0,64,73362,False,unknown,0,71898
80137,25.437333333333413,5.012000000000017,4.461399660643882,4,219.2730094749618,0.1544710808742718,map,4.0,65,73363,False,unknown,0,80700
80138,25.87933333333343,5.036666666666684,4.461358576231338,3,208.18851057383355,0.1466569060710935,map,4.0,65,73364,False,unknown,0,80701
101145,25.37000000000008,6.262666666666688,4.461336078866016,1,172.62016967633846,0.1213438499230501,map,4.0,96,73365,True,unknown,0,102124
71416,26.596000000000085,5.368000000000018,4.461321117988558,1,239.17888234992984,0.1683991614177477,map,4.0,64,73366,False,unknown,0,71899
71417,26.04666666666676,6.448666666666689,4.461207929010688,2,256.1261455001681,0.1799795023209547,map,4.0,64,73367,False,unknown,0,71900
71418,26.93266666666677,6.704000000000023,4.461204240356017,2,223.0684501646309,0.1566695096974404,map,4.0,64,73368,False,unknown,0,71901
71419,26.362000000000087,5.272666666666685,4.461187670082505,1,230.7974671970493,0.1625231231084384,map,4.0,64,73369,False,unknown,0,71902
71420,26.36733333333343,5.790666666666686,4.461108180318717,2,263.22428654032086,0.1851952309063235,map,4.0,64,73370,False,unknown,0,71903
71421,26.686666666666746,5.242000000000018,4.46106174614797,4,236.03886514180715,0.1662222659869462,map,4.0,64,73371,False,unknown,0,71904
71422,25.74000000000008,5.084000000000017,4.461057857974459,2,228.8395971501655,0.1611925624021375,map,4.0,64,73372,False,unknown,0,71905
80139,26.113333333333404,5.1640000000000175,4.461028730790712,2,214.54538722807243,0.1511048971220818,map,4.0,65,73373,False,unknown,0,80702
80140,25.00800000000008,5.160000000000017,4.461028602014936,2,223.0007425415033,0.1570610117005502,map,4.0,65,73374,False,unknown,0,80703
71423,25.34533333333342,6.703333333333356,4.460956588289806,3,220.5700203058431,0.1549149765239531,map,4.0,64,73375,False,unknown,0,71906
71424,25.083333333333417,5.174666666666684,4.460942918007978,2,246.03914389289744,0.1732831372755432,map,4.0,64,73376,False,unknown,0,71907
71425,25.53800000000007,7.005333333333357,4.460912396074505,3,220.3709318951325,0.1546770404763793,map,4.0,64,73377,False,unknown,0,71908
80141,26.05466666666674,6.067333333333354,4.460842534771598,3,258.1086608754182,0.1815051385039162,map,4.0,65,73378,False,unknown,0,80704
71426,26.792666666666747,6.895333333333356,4.460788068798276,3,222.09189932182645,0.1559215467166537,map,4.0,64,73379,False,unknown,0,71909
80142,25.185333333333407,6.111333333333354,4.460746711555578,4,193.04850344312564,0.1357428472598059,map,4.0,65,73380,False,unknown,0,80705
71427,26.613333333333426,6.248666666666688,4.460735941128757,2,252.91975819357003,0.1777954742706935,map,4.0,64,73381,False,unknown,0,71910
80143,25.19866666666676,6.158000000000021,4.460691483293944,3,192.00601659262392,0.1349980035924994,map,4.0,65,73382,False,unknown,0,80706
71428,25.38400000000009,5.692000000000019,4.460635421156389,3,215.63409894322456,0.1517388170206159,map,4.0,64,73383,False,unknown,0,71911
71429,25.974666666666742,6.629333333333356,4.460597475992916,2,233.42640476464177,0.1639691447931379,map,4.0,64,73384,False,unknown,0,71912
80144,26.07000000000008,6.009333333333354,4.460526330084649,4,252.9592381693121,0.1779029832256277,map,4.0,65,73385,False,unknown,0,80707
71430,25.75866666666675,5.541333333333352,4.460516294072585,3,221.75116379212807,0.1560837215413982,map,4.0,64,73386,False,unknown,0,71914
80145,26.236666666666743,6.366000000000022,4.460482538134725,1,230.92477047069949,0.1622969231079886,map,4.0,65,73387,False,unknown,0,80708
71431,26.192000000000096,6.329333333333355,4.460460783888712,1,267.04154274991726,0.1876935193130345,map,4.0,64,73388,False,unknown,0,71915
71432,26.77866666666676,5.221333333333351,4.460400779270409,8,235.95916280127304,0.1661716973491368,map,4.0,64,73389,False,unknown,0,71916
71433,27.00933333333341,5.676000000000019,4.460361665745046,1,231.2532590697912,0.1627342923765405,map,4.0,64,73390,False,unknown,0,71917
71434,26.308000000000074,6.96666666666669,4.460323054655958,3,229.5945410492428,0.1611643253882644,map,4.0,64,73391,False,unknown,0,71918
80146,26.857333333333425,6.500000000000023,4.460294114557087,4,208.2991830118644,0.1463566972631396,map,4.0,65,73392,False,unknown,0,80709
71435,25.202666666666747,5.04133333333335,4.4602069374718685,5,238.19101258729708,0.1677907664134933,map,4.0,64,73393,False,unknown,0,71919
71436,25.269333333333417,6.673333333333356,4.460191662911825,6,213.96984198293688,0.1502885634863338,map,4.0,64,73394,False,unknown,0,71920
87767,26.391333333333417,5.728666666666686,4.460129083183595,3,221.50245068193587,0.155858360716982,map,4.0,66,73395,False,unknown,0,88405
80147,26.029333333333422,5.267333333333351,4.460123880968287,3,213.80061140932057,0.1505555652237548,map,4.0,65,73396,False,unknown,0,80710
71437,25.22466666666674,5.268666666666684,4.460096902728876,2,238.3735156819042,0.1678591171966007,map,4.0,64,73397,False,unknown,0,71921
80148,26.236666666666743,5.042000000000017,4.460090491385894,2,214.3219890969406,0.1509763699282561,map,4.0,65,73398,False,unknown,0,80711
80149,26.288666666666764,4.94333333333335,4.460087900946954,2,214.30596873801824,0.150987676320302,map,4.0,65,73399,False,unknown,0,80712
71438,25.46200000000009,5.499333333333352,4.460067856604685,3,227.91524050659285,0.1604336768872556,map,4.0,64,73400,False,unknown,0,71922
71439,25.754000000000094,6.454000000000022,4.460015654106598,2,231.00408501878192,0.162324551460647,map,4.0,64,73401,False,unknown,0,71923
80150,25.66666666666676,6.091333333333354,4.459973091119323,2,202.446777659292,0.1423566211038235,map,4.0,65,73402,False,unknown,0,80713
80151,25.350666666666744,6.421333333333355,4.459929330198045,2,184.6972852049495,0.1297935541440887,map,4.0,65,73403,False,unknown,0,80714
80152,26.47200000000008,6.953333333333357,4.459871293490905,1,207.0239664907117,0.1453249997229128,map,4.0,65,73404,False,unknown,0,80715
71440,26.34133333333342,6.804000000000023,4.459804182576377,2,227.29210788031705,0.1596028328670766,map,4.0,64,73405,False,unknown,0,71924
87768,25.95400000000008,7.021333333333357,4.459786398234096,3,189.47308705266028,0.132985489819574,map,4.0,66,73406,False,unknown,0,88406
80153,26.51866666666675,6.466666666666688,4.459786356343721,3,224.57471716159392,0.1578027369371649,map,4.0,65,73407,False,unknown,0,80716
71441,26.68600000000008,5.799333333333353,4.459777318781417,3,236.26267276779413,0.1662234464682279,map,4.0,64,73408,False,unknown,0,71925
71442,25.17600000000008,5.458000000000019,4.459768200933173,2,239.0010679445973,0.1682488063086526,map,4.0,64,73409,False,unknown,0,71926
71443,27.01266666666676,7.054000000000024,4.459742415252661,2,224.17049262943348,0.1573290527913787,map,4.0,64,73410,False,unknown,0,71927
71444,26.49133333333341,5.374666666666685,4.459701153821087,2,235.910239666472,0.1660960086113436,map,4.0,64,73411,False,unknown,0,71928
80154,25.15400000000008,6.084000000000021,4.459673374899104,3,192.19965994788288,0.1351529063928908,map,4.0,65,73412,False,unknown,0,80717
71445,25.036666666666747,5.957333333333354,4.459671499758416,2,213.77469641894083,0.1503592589089335,map,4.0,64,73413,False,unknown,0,71929
71446,26.307333333333407,5.619333333333352,4.459663792260119,2,253.02606631474725,0.1780733158111183,map,4.0,64,73414,False,unknown,0,71930
71447,26.9620000000001,6.266666666666688,4.459614988010963,4,241.719345353893,0.169916006877372,map,4.0,64,73415,False,unknown,0,71931
71448,24.99000000000008,5.161333333333351,4.459581221213527,4,244.6487213992092,0.1723074773434134,map,4.0,64,73416,False,unknown,0,71932
80155,26.829333333333423,6.975333333333357,4.459563339523749,3,203.75550946004543,0.1430239248016805,map,4.0,65,73417,False,unknown,0,80718
80156,25.31733333333342,7.029333333333357,4.4595317915123935,3,201.9798131621976,0.1417611678597156,map,4.0,65,73418,False,unknown,0,80719
71449,26.00400000000008,6.017333333333354,4.459502806164812,2,277.0917613680503,0.1948722330808267,map,4.0,64,73419,False,unknown,0,71933
71450,25.65200000000008,6.736000000000023,4.459462802570631,2,222.6348015233817,0.1563546291056983,map,4.0,64,73420,False,unknown,0,71934
80157,26.28266666666676,6.271333333333355,4.459439466915599,3,249.1093624255976,0.1751092267141878,map,4.0,65,73421,False,unknown,0,80720
80158,26.629333333333435,7.032000000000024,4.459426494470372,4,206.00440362153643,0.1445850368532141,map,4.0,65,73422,False,unknown,0,80721
80159,25.856666666666747,6.846000000000023,4.459390036959816,9,198.8634163663148,0.1396282116611257,map,4.0,65,73423,False,unknown,0,80722
80160,26.686666666666746,6.166000000000021,4.459331094718992,1,223.15454572966647,0.1568959490409374,map,4.0,65,73424,False,unknown,0,80723
101146,26.50466666666676,5.411333333333352,4.459325220704598,3,188.55109760935156,0.1327440493772343,map,4.0,96,73425,True,unknown,0,102125
71451,25.016666666666747,5.583333333333353,4.459264363604592,1,232.3224023876688,0.1635127350809051,map,4.0,64,73426,False,unknown,0,71935
71452,26.17066666666674,6.896000000000023,4.459255963272182,2,229.39381509588543,0.1610476910661146,map,4.0,64,73427,False,unknown,0,71936
80161,25.52533333333341,6.628666666666689,4.459241842459863,3,199.13300077069027,0.1398801134027885,map,4.0,65,73428,False,unknown,0,80724
71453,26.308666666666763,5.236666666666684,4.459142509419912,1,232.83560945677485,0.1639678986384093,map,4.0,64,73429,False,unknown,0,71937
71454,25.992000000000083,6.667333333333356,4.45913127199401,3,227.55969786511804,0.1598357799662662,map,4.0,64,73430,False,unknown,0,71938
80162,25.480000000000093,6.800000000000023,4.459129013963808,3,201.65808035733883,0.1416039875052703,map,4.0,65,73431,False,unknown,0,80725
71455,25.778666666666744,6.304000000000022,4.459073652391331,3,232.18637519565223,0.1632030904885189,map,4.0,64,73432,False,unknown,0,71939
80163,25.83800000000008,6.020666666666687,4.459050066763643,3,226.07730353361035,0.1589939767204087,map,4.0,65,73433,False,unknown,0,80726
80164,26.58400000000009,6.212666666666688,4.459014979052098,1,228.0071954359728,0.1602937297724283,map,4.0,65,73434,False,unknown,0,80727
71456,25.675333333333427,5.846666666666686,4.458988745434236,2,222.9667207270641,0.1568558697224913,map,4.0,64,73435,False,unknown,0,71940
71457,26.37066666666676,5.89400000000002,4.458987225393283,2,256.6263085486253,0.1805199560920328,map,4.0,64,73436,False,unknown,0,71941
80165,26.067333333333423,5.566666666666685,4.458980058189101,3,219.13396931664016,0.154234900065956,map,4.0,65,73437,False,unknown,0,80728
71458,26.30600000000008,6.88266666666669,4.458971083058005,3,229.55159153508973,0.1611630379394133,map,4.0,64,73438,False,unknown,0,71942
71459,26.766666666666765,6.2113333333333545,4.458916835241445,3,247.9324172521709,0.1743020050377925,map,4.0,64,73439,False,unknown,0,71943
71460,26.57866666666675,6.9366666666666905,4.458895801384461,1,227.2774742630576,0.1595480623095011,map,4.0,64,73440,False,unknown,0,71944
80166,25.046666666666745,5.332666666666685,4.458885016802452,2,223.1234741162945,0.1571039843995212,map,4.0,65,73441,False,unknown,0,80729
71461,27.013333333333424,5.246000000000017,4.458863464332151,2,231.4678797723586,0.163002251054228,map,4.0,64,73442,False,unknown,0,71945
71462,25.38000000000008,5.234000000000018,4.458804416131683,4,238.1773850157966,0.1677304172434786,map,4.0,64,73443,False,unknown,0,71946
80167,26.17266666666676,5.104666666666684,4.458728189766437,4,214.46006295665023,0.15105885329412,map,4.0,65,73444,False,unknown,0,80730
80168,26.145333333333426,5.80400000000002,4.458720784113997,2,227.34712129118503,0.1599495551577596,map,4.0,65,73445,False,unknown,0,80731
80169,26.324666666666747,6.947333333333357,4.458705415420349,3,208.20788775377227,0.1461579491403479,map,4.0,65,73446,False,unknown,0,80732
80170,26.470666666666748,6.397333333333355,4.458695919294418,2,227.546796431224,0.1599130673336565,map,4.0,65,73447,False,unknown,0,80733
71463,26.84666666666676,5.73400000000002,4.458686662127841,4,232.2110695312984,0.1633918470368829,map,4.0,64,73448,False,unknown,0,71947
71464,26.779333333333422,5.462000000000018,4.458678243179177,2,238.2507358371204,0.167719477017996,map,4.0,64,73449,False,unknown,0,71948
71465,26.934000000000097,5.329333333333351,4.458668596455583,1,232.00841284207127,0.1633608608774698,map,4.0,64,73450,False,unknown,0,71949
71466,26.776000000000074,5.150666666666684,4.458566121614726,2,232.1014545229587,0.163473099877654,map,4.0,64,73451,False,unknown,0,71950
71467,25.70000000000008,6.808000000000023,4.458563485355428,2,220.88671508039704,0.1551037224465385,map,4.0,64,73452,False,unknown,0,71951
87769,25.48866666666673,6.9206666666666905,4.458537993426085,3,189.87244347071143,0.1332943974786782,map,4.0,66,73453,False,unknown,0,88407
80171,25.94533333333341,5.816666666666686,4.458514205838648,2,217.6095486859124,0.153095270178611,map,4.0,65,73454,False,unknown,0,80734
71468,26.70333333333342,6.86666666666669,4.458419249991107,2,222.00241986650303,0.1558681238118943,map,4.0,64,73455,False,unknown,0,71952
80172,26.105333333333427,6.108000000000021,4.458412660338579,1,257.97734433812553,0.1813989618828644,map,4.0,65,73456,False,unknown,0,80735
80173,26.20466666666676,6.368000000000022,4.458393451215513,2,230.7263750537152,0.1621568633126597,map,4.0,65,73457,False,unknown,0,80736
71469,26.590666666666767,5.560666666666686,4.458290395091894,2,242.25592816622435,0.1705107831885216,map,4.0,64,73458,False,unknown,0,71953
80174,26.708666666666765,5.200666666666685,4.458285439315933,3,213.8277864571207,0.1505908316656504,map,4.0,65,73459,False,unknown,0,80737
71470,27.034000000000088,6.708666666666689,4.458236186089127,2,222.9091464320276,0.156556141511652,map,4.0,64,73460,False,unknown,0,71954
80175,25.644666666666765,6.766000000000023,4.458203252121463,2,201.7232552299268,0.1416597753699513,map,4.0,65,73461,False,unknown,0,80738
80176,26.26600000000008,6.145333333333354,4.458193748267341,2,251.7834626721045,0.1770312871038587,map,4.0,65,73462,False,unknown,0,80739
80177,26.099333333333416,5.042000000000017,4.458161058216863,2,214.80645973199867,0.1513176490388416,map,4.0,65,73463,False,unknown,0,80740
71471,26.462666666666745,6.611333333333356,4.458151668953509,2,238.03213152933148,0.1672105213280514,map,4.0,64,73464,False,unknown,0,71955
71472,25.799333333333408,5.73200000000002,4.458127643449789,1,225.06656501937408,0.1583652846432328,map,4.0,64,73465,False,unknown,0,71956
80178,24.97200000000007,5.775333333333353,4.4581214527524695,1,204.616456437298,0.1439647625173133,map,4.0,65,73466,False,unknown,0,80741
80179,25.351333333333407,6.266666666666688,4.4581104125421485,3,188.68714251222212,0.1326371530497034,map,4.0,65,73467,False,unknown,0,80742
71473,26.53400000000009,6.670000000000022,4.458037747226886,1,231.15910259997423,0.1623630889306032,map,4.0,64,73468,False,unknown,0,71957
71474,25.05266666666676,5.90800000000002,4.457935864478477,4,213.72309236601347,0.1503364889426796,map,4.0,64,73469,False,unknown,0,71958
80180,25.19466666666674,5.870666666666686,4.4579171647021605,2,196.1115610877354,0.1379575417492684,map,4.0,65,73470,False,unknown,0,80743
71475,26.908000000000087,5.77000000000002,4.457879278740165,2,231.44107821212955,0.1628396631032286,map,4.0,64,73471,False,unknown,0,71959
71476,26.938000000000084,5.828666666666686,4.4578767752934425,2,235.8542418016853,0.1659274649767604,map,4.0,64,73472,False,unknown,0,71960
71477,26.16266666666676,6.693333333333356,4.457786418419572,3,225.6543363626472,0.1584891080411255,map,4.0,64,73473,False,unknown,0,71961
71478,25.15000000000009,6.700000000000022,4.457785359101441,2,212.6528361600473,0.1493554379945879,map,4.0,64,73474,False,unknown,0,71962
71479,25.725333333333424,5.912666666666687,4.457760943458486,5,228.1871526885973,0.1605093908817756,map,4.0,64,73475,False,unknown,0,71963
71480,26.23600000000008,6.050666666666687,4.457758264044632,1,278.729598385532,0.1960121568000145,map,4.0,64,73476,False,unknown,0,71964
71481,25.60666666666676,5.204666666666684,4.457668108498149,2,236.92317685604405,0.1668549961585655,map,4.0,64,73477,False,unknown,0,71965
71482,24.987333333333414,6.274666666666688,4.4575853198010655,2,204.64063724269576,0.1438494050312728,map,4.0,64,73478,False,unknown,0,71966
71483,25.942000000000085,6.754666666666689,4.457536076282364,3,220.67832267494484,0.1549745902482222,map,4.0,64,73479,False,unknown,0,71967
71484,26.25533333333341,5.842666666666687,4.4575101858670365,1,266.4243565673065,0.1874294081583432,map,4.0,64,73480,False,unknown,0,71968
80181,25.614000000000075,6.82866666666669,4.457486116308475,3,200.4013035852564,0.1407130860405712,map,4.0,65,73481,False,unknown,0,80745
80182,26.804666666666744,5.874666666666687,4.457484822464991,2,218.36942561224168,0.1536140722602629,map,4.0,65,73482,False,unknown,0,80746
80183,25.936666666666746,6.430000000000022,4.457480677059067,1,226.4439885249915,0.1591277653195689,map,4.0,65,73483,False,unknown,0,80747
80184,27.0100000000001,6.512666666666688,4.457420521392023,2,206.5489449439341,0.1451232956164893,map,4.0,65,73484,False,unknown,0,80748
71485,26.93666666666676,5.2086666666666845,4.457413500056662,4,231.37484043613344,0.1629465150137599,map,4.0,64,73485,False,unknown,0,71969
80185,26.44933333333342,6.587333333333356,4.457388095251245,3,215.9102465121489,0.1516779396537494,map,4.0,65,73486,False,unknown,0,80749
80186,26.32600000000008,6.745333333333356,4.457212729722347,4,207.099329987936,0.1454413680879755,map,4.0,65,73487,False,unknown,0,80750
80187,26.079333333333416,5.475333333333352,4.457161002915896,2,214.7770794950256,0.1511915469995954,map,4.0,65,73488,False,unknown,0,80751
80188,26.77400000000008,4.984000000000017,4.457122088667579,2,209.9579337302069,0.1479151780150582,map,4.0,65,73489,False,unknown,0,80752
80189,26.818000000000094,5.1833333333333504,4.457071169112141,8,212.39362374221184,0.1495848702553779,map,4.0,65,73490,False,unknown,0,80753
71486,25.449333333333406,6.536666666666688,4.457068075868645,2,210.7346520870849,0.1480571843554697,map,4.0,64,73491,False,unknown,0,71970
71487,25.954666666666743,6.966000000000024,4.456865899348921,2,219.78082424332044,0.1542757876211937,map,4.0,64,73492,False,unknown,0,71971
80190,26.29600000000008,4.930000000000017,4.456850658365727,2,214.1132595147076,0.1508549545747137,map,4.0,65,73493,False,unknown,0,80755
71488,26.965333333333422,6.346000000000021,4.4568237257966175,1,233.5172862251941,0.1641253016262246,map,4.0,64,73494,False,unknown,0,71972
71489,26.495333333333427,5.08133333333335,4.456785882327803,2,231.8978627655665,0.1633474602152672,map,4.0,64,73495,False,unknown,0,71973
71490,26.608666666666743,6.02600000000002,4.456711956518361,2,245.1384972276748,0.1723975151669933,map,4.0,64,73496,False,unknown,0,71974
80191,26.292666666666754,5.240666666666685,4.456711069592694,2,213.31610956046973,0.1502208697351923,map,4.0,65,73497,False,unknown,0,80756
71491,25.60066666666675,6.328000000000022,4.456694953623574,2,210.17390664716388,0.1477237628211568,map,4.0,64,73498,False,unknown,0,71975
80192,26.38333333333341,6.371333333333356,4.45667216410646,2,227.6555654974695,0.1599976392798909,map,4.0,65,73499,False,unknown,0,80757
80193,26.416000000000096,6.886000000000023,4.456665670311382,4,206.92420262690263,0.1452758243783092,map,4.0,65,73500,False,unknown,0,80758
80194,25.88333333333341,6.482666666666689,4.456591015388985,4,224.0395785442902,0.1574217267296047,map,4.0,65,73501,False,unknown,0,80759
71492,25.11333333333341,6.038666666666687,4.456564028787725,4,208.01785129152404,0.1462884550621611,map,4.0,64,73502,False,unknown,0,71976
71493,25.75933333333341,6.063333333333354,4.456513740542725,2,230.25680306627177,0.1619205889694264,map,4.0,64,73503,False,unknown,0,71977
80195,25.012000000000093,5.466666666666685,4.456484107636281,1,220.52753566226264,0.1552418066277059,map,4.0,65,73504,False,unknown,0,80760
71494,25.607333333333425,6.510666666666689,4.45646362433262,3,215.5609016658352,0.1514557832029491,map,4.0,64,73505,False,unknown,0,71978
71495,26.67733333333341,5.338000000000018,4.456371947612685,4,237.3997163294128,0.1671546190331785,map,4.0,64,73506,False,unknown,0,71979
80196,25.617333333333427,7.033333333333357,4.456353176400524,2,198.0682677762035,0.1390146320925442,map,4.0,65,73507,False,unknown,0,80761
71496,26.982666666666763,5.05533333333335,4.456348915883344,4,228.13019305689463,0.1607000856819422,map,4.0,64,73508,False,unknown,0,71980
80197,26.65466666666676,5.566666666666685,4.456339246104344,2,219.5921775853851,0.1545574046359214,map,4.0,65,73509,False,unknown,0,80762
80198,26.53333333333343,5.8253333333333535,4.456285519645146,2,222.0922000535633,0.1562465583200895,map,4.0,65,73510,False,unknown,0,80763
87770,25.68733333333342,6.724666666666689,4.456238310663956,2,189.2539616702916,0.1329146680903407,map,4.0,66,73511,False,unknown,0,88408
71497,25.23800000000009,6.83666666666669,4.456211090483217,3,220.8814378878408,0.1550907641734121,map,4.0,64,73512,False,unknown,0,71981
80199,25.998000000000093,6.826000000000023,4.456210853126717,2,202.10238354550623,0.1419082980890522,map,4.0,65,73513,False,unknown,0,80764
80200,26.92933333333341,7.025333333333357,4.456208945936568,3,205.91727137423592,0.1445259377504996,map,4.0,65,73514,False,unknown,0,80765
80201,26.5220000000001,6.962000000000024,4.4561917401316045,2,205.99938761414248,0.1446031016143902,map,4.0,65,73515,False,unknown,0,80766
80202,26.71200000000009,5.66000000000002,4.455942970929116,1,214.97106383183967,0.1512805815721779,map,4.0,65,73516,False,unknown,0,80767
80203,25.29866666666675,6.116000000000021,4.455865372146832,8,192.9753974416048,0.1356902549575211,map,4.0,65,73517,False,unknown,0,80768
80204,25.10000000000007,7.04266666666669,4.455847157380488,3,204.74285720574707,0.1436963460967697,map,4.0,65,73518,False,unknown,0,80769
71498,26.91666666666676,6.134000000000021,4.455837228784707,3,248.5385909056836,0.1747535016536529,map,4.0,64,73519,False,unknown,0,71982
71499,26.43333333333341,6.244666666666688,4.455834651802787,2,257.5276116256359,0.1810360606242773,map,4.0,64,73520,False,unknown,0,71983
71500,25.26133333333341,5.329333333333351,4.455815493783078,4,237.51855400390843,0.1672406400317147,map,4.0,64,73521,False,unknown,0,71984
71501,26.06200000000008,6.745333333333356,4.4557580456151085,1,224.5745311674584,0.1577138228917182,map,4.0,64,73522,False,unknown,0,71985
71502,26.82533333333344,6.046666666666687,4.455739224270904,2,246.63999395832343,0.1734469273049528,map,4.0,64,73523,False,unknown,0,71986
87771,26.041333333333416,6.084666666666688,4.455650130715039,4,239.6651810497233,0.1685299821905929,map,4.0,66,73524,False,unknown,0,88409
71503,26.52000000000008,6.279333333333355,4.455619383227024,2,253.1807854262168,0.177968454596117,map,4.0,64,73525,False,unknown,0,71987
71504,25.979333333333425,5.179333333333351,4.455618730198738,1,230.7859884896856,0.1625392892426654,map,4.0,64,73526,False,unknown,0,71988
80205,26.70400000000009,6.484000000000022,4.45557569724267,2,214.7970748229621,0.1509270704459863,map,4.0,65,73527,False,unknown,0,80770
87772,26.64800000000008,5.73400000000002,4.45556918811341,3,207.6452264617867,0.1461064588715064,map,4.0,66,73528,False,unknown,0,88410
71505,27.0400000000001,6.96666666666669,4.45555877332151,3,223.96020042371524,0.1572092892546915,map,4.0,64,73529,False,unknown,0,71989
80206,25.874000000000084,5.032000000000017,4.45555093648593,5,207.91686764004427,0.146466585893008,map,4.0,65,73530,False,unknown,0,80771
80207,26.430666666666752,5.335333333333352,4.455544715165871,2,212.68525629178097,0.149753660384432,map,4.0,65,73531,False,unknown,0,80772
80208,26.920666666666747,5.225333333333351,4.455474795760799,1,208.76812550417336,0.147021750451287,map,4.0,65,73532,False,unknown,0,80773
71506,26.32066666666676,4.94533333333335,4.455472298689747,2,233.9896744861553,0.1648551848027485,map,4.0,64,73533,False,unknown,0,71990
71507,26.45933333333342,6.228000000000021,4.455387048415146,1,257.46222247840893,0.1809959048042407,map,4.0,64,73534,False,unknown,0,71991
80209,26.721333333333423,5.000000000000017,4.45514532535541,3,209.8664968218468,0.1478471731749273,map,4.0,65,73535,False,unknown,0,80774
80210,26.555333333333422,5.358666666666685,4.455141614230932,2,216.47260727291587,0.1524146112792983,map,4.0,65,73536,False,unknown,0,80775
80211,25.24600000000007,6.376666666666688,4.455111155577007,4,184.9481823747145,0.1299813090847092,map,4.0,65,73537,False,unknown,0,80776
71508,25.08000000000007,5.628666666666685,4.455024297320204,1,231.98447582462887,0.1632621559735666,map,4.0,64,73538,False,unknown,0,71992
71509,26.20466666666676,6.294666666666688,4.454998540657121,2,274.9052824826366,0.1932335538999442,map,4.0,64,73539,False,unknown,0,71993
80212,25.05933333333341,6.2160000000000215,4.454955916859692,2,189.24948670627344,0.1330454347659014,map,4.0,65,73540,False,unknown,0,80777
71510,26.641333333333428,6.383333333333355,4.454944659707751,2,249.23735085991424,0.1751613886910707,map,4.0,64,73541,False,unknown,0,71994
80213,26.74600000000008,6.964000000000024,4.454926867381197,2,201.91262059373645,0.1417337546832786,map,4.0,65,73542,False,unknown,0,80778
71511,26.65333333333342,5.996000000000021,4.454918796084924,3,243.683362494424,0.1713835470463751,map,4.0,64,73543,False,unknown,0,71995
71512,26.87466666666677,5.02533333333335,4.454888741190464,2,228.07522944914936,0.1606687247133159,map,4.0,64,73544,False,unknown,0,71996
71513,26.2300000000001,5.84200000000002,4.454877231532542,2,266.217213217257,0.1872839043615994,map,4.0,64,73545,False,unknown,0,71997
80214,25.49200000000009,6.579333333333356,4.454717307684306,3,195.13683228000428,0.1370867462614139,map,4.0,65,73546,False,unknown,0,80779
71514,25.498666666666765,5.004666666666684,4.454690982791978,3,239.02872495583097,0.1683902466215909,map,4.0,64,73547,False,unknown,0,71998
80215,26.738666666666763,5.596666666666685,4.454646456770493,1,215.58722900264624,0.1517307330751366,map,4.0,65,73548,False,unknown,0,80780
