,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,catalog_idx,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
87142,25.537333333333404,5.428666666666685,-0.6983857228643481,0,-3.009629014533847,0.0079026506249534,extrap,43180,0.0,28,88206,False,cib,0,89549
87143,26.13333333333343,6.179333333333354,-0.698455221685268,0,-3.0621420018685668,0.0062283002932632,extrap,86197,0.0,28,88207,False,cib,0,89550
87144,25.05466666666675,5.90000000000002,-0.6985232813397554,0,-2.6294453624765306,0.0047320573341139,extrap,85521,0.0,28,88208,False,cib,0,89551
87145,25.57600000000007,5.404666666666685,-0.698544105123899,0,-3.011930599105946,0.0096054430420006,extrap,37333,0.0,28,88209,False,cib,0,89552
87146,26.163333333333423,5.542666666666685,-0.6986251455179989,0,-2.889930257457173,0.0059092491669224,extrap,71884,0.0,28,88210,False,cib,0,89553
87147,26.96666666666676,5.074000000000017,-0.6986951408026428,0,-2.9444088411818106,0.0059496527527911,extrap,65861,0.0,28,88211,False,cib,0,89554
87148,26.22400000000009,6.594666666666689,-0.6987125665519355,0,-2.849458385618852,0.0085500505520374,extrap,36918,0.0,28,88212,False,cib,0,89555
87149,26.16533333333342,6.921333333333357,-0.6988355163147296,0,-2.666684058596062,0.0041989074137647,extrap,99486,0.0,28,88213,False,cib,0,89556
87150,25.30866666666675,6.179333333333354,-0.698840091639069,0,-2.744689167230455,0.0049393846264902,extrap,72006,0.0,28,88214,False,cib,0,89557
87151,26.70400000000009,5.221333333333351,-0.6988445460813849,0,-2.9514088791503816,0.008593332188092,extrap,59020,0.0,28,88215,False,cib,0,89558
87152,25.282666666666746,6.720666666666689,-0.6988475957540128,0,-2.713769350610076,0.0056756309900915,extrap,65551,0.0,28,88216,False,cib,0,89559
87153,25.87533333333341,5.885333333333353,-0.6988730512951815,0,-2.825077145811498,0.0089887285714834,extrap,41127,0.0,28,88217,False,cib,0,89560
87154,26.467333333333425,6.535333333333355,-0.6989287184041523,0,-2.848223412748523,0.0047282041779022,extrap,88360,0.0,28,88218,False,cib,0,89561
87155,25.54733333333343,6.908000000000024,-0.6989836406371708,0,-2.7610264920187246,0.004891201429386,extrap,84297,0.0,28,88219,False,cib,0,89562
87156,25.97866666666676,6.91466666666669,-0.6989864009872813,0,-2.652802863415905,0.0186023828397537,extrap,13417,0.0,28,88220,False,cib,0,89563
87157,26.85600000000009,6.416666666666688,-0.6990461555957455,0,-2.8059928281584514,0.0053429925588176,extrap,77481,0.0,28,88221,False,cib,0,89564
87158,26.78000000000009,5.208000000000018,-0.6991312585480516,0,-2.9528876747214468,0.0060516025527154,extrap,66920,0.0,28,88222,False,cib,0,89565
87159,25.43800000000008,4.948666666666683,-0.6991576693321125,0,-2.9160334405715145,0.0048398699273621,extrap,86578,0.0,28,88223,False,cib,0,89566
87160,26.430666666666752,6.458666666666688,-0.6991709467104376,0,-2.951355086955506,0.0062358047196714,extrap,69339,0.0,28,88224,False,cib,0,89567
87161,26.25466666666675,5.82800000000002,-0.6991781692484449,0,-2.892993387015777,0.0068525619546347,extrap,66401,0.0,28,88225,False,cib,0,89568
87162,26.21733333333341,5.95800000000002,-0.699190343214027,0,-2.892950840800458,0.0056329110976373,extrap,75109,0.0,28,88226,False,cib,0,89569
87163,26.644666666666755,5.93000000000002,-0.6992102533139508,0,-2.897306731545773,0.0047472921884032,extrap,97118,0.0,28,88227,False,cib,0,89570
87164,27.000000000000103,5.554000000000019,-0.6992290954450183,0,-2.846826770041164,0.0063051926162253,extrap,57805,0.0,28,88228,False,cib,0,89571
87165,26.372000000000085,6.451333333333356,-0.6992422520502513,0,-2.9533520881028927,0.0067155123850548,extrap,63285,0.0,28,88229,False,cib,0,89572
87166,26.48000000000008,6.662000000000023,-0.6993031633274567,0,-2.788614607499401,0.0048775810437251,extrap,77608,0.0,28,88230,False,cib,0,89573
87167,26.475333333333428,5.536666666666687,-0.6993489667465368,0,-2.8609033963466066,0.0050112801898789,extrap,88643,0.0,28,88231,False,cib,0,89574
87168,25.461333333333425,6.73466666666669,-0.6993671518930897,0,-2.699788813797688,0.0047915615186929,extrap,92187,0.0,28,88232,False,cib,0,89575
87169,26.07533333333343,5.962666666666687,-0.6993843844719346,0,-2.873472471120388,0.0078289484637533,extrap,56617,0.0,28,88233,False,cib,0,89576
87170,26.987333333333417,5.299333333333351,-0.699425770032459,0,-2.925938077425572,0.0084043469303279,extrap,57191,0.0,28,88234,False,cib,0,89577
87171,25.85333333333342,6.287333333333355,-0.6994676402075738,0,-2.982420133002965,0.0072670719451126,extrap,58366,0.0,28,88235,False,cib,0,89578
87172,26.048666666666755,6.017333333333354,-0.6994719586387127,0,-2.923397016461307,0.0052132059244881,extrap,87803,0.0,28,88236,False,cib,0,89579
87173,25.653333333333407,5.738000000000019,-0.6995026810309527,0,-2.752653549104813,0.0038423655377989,extrap,100435,0.0,28,88237,False,cib,0,89580
87174,25.22800000000009,6.81266666666669,-0.6995358473577423,0,-2.718895634143014,0.0065873837424607,extrap,46611,0.0,28,88238,False,cib,0,89581
87175,25.63600000000009,5.537333333333352,-0.6995363647488037,0,-2.875718439656101,0.0064221100888418,extrap,57151,0.0,28,88239,False,cib,0,89582
87176,25.71733333333342,6.149333333333354,-0.6995408883976526,0,-2.802937619416989,0.0062616230290937,extrap,60551,0.0,28,88240,False,cib,0,89583
87177,26.311333333333423,6.839333333333356,-0.6995572596301688,0,-2.6675608063913,0.0094228217576338,extrap,36492,0.0,28,88241,False,cib,0,89584
87178,26.208666666666744,5.544666666666686,-0.6995606843526372,0,-2.9328338072943563,0.0047324770618662,extrap,89975,0.0,28,88242,False,cib,0,89585
87179,26.542666666666765,6.338000000000021,-0.6995930359976189,0,-2.938804472875434,0.004505107358263,extrap,85004,0.0,28,88243,False,cib,0,89586
87180,25.524666666666747,5.443333333333352,-0.6996315363793901,0,-3.007629046672197,0.0083123336132204,extrap,38005,0.0,28,88244,False,cib,0,89587
87181,26.949333333333414,6.483333333333356,-0.699644990778454,0,-2.806136248215448,0.0048317059951577,extrap,77233,0.0,28,88245,False,cib,0,89588
87182,26.00400000000008,5.175333333333351,-0.6996485946249373,0,-2.985466877676374,0.0063351851109774,extrap,63524,0.0,28,88246,False,cib,0,89589
87183,25.19666666666676,5.282666666666684,-0.6996556987025825,0,-2.824063964366288,0.0055532378767872,extrap,76060,0.0,28,88247,False,cib,0,89590
87184,25.14000000000009,6.478000000000022,-0.6996559865689386,0,-2.5802779874470887,0.0074640700050083,extrap,42849,0.0,28,88248,False,cib,0,89591
87185,25.480000000000093,5.074666666666684,-0.6997607911904042,0,-2.915909468121963,0.004157522391422,extrap,99527,0.0,28,88249,False,cib,0,89592
87186,25.60866666666676,6.308000000000021,-0.6997708889979674,0,-2.785527071522876,0.0052138271549879,extrap,69124,0.0,28,88250,False,cib,0,89593
87187,26.020666666666752,6.319333333333355,-0.6998281805813619,0,-3.0911412681759964,0.0045030962325505,extrap,99870,0.0,28,88251,False,cib,0,89594
87188,25.14866666666676,6.8246666666666895,-0.6998562163291443,0,-2.680843300817717,0.0044237595874187,extrap,83064,0.0,28,88252,False,cib,0,89595
87189,26.253333333333423,5.070666666666684,-0.6998646422070122,0,-3.046306187423473,0.0102148434285527,extrap,33320,0.0,28,88253,False,cib,0,89596
87190,26.22800000000008,6.583333333333355,-0.6998984252220936,0,-2.854305121727414,0.0042732308425144,extrap,96129,0.0,28,88254,False,cib,0,89597
87191,25.905333333333413,5.737333333333353,-0.699986568311814,0,-2.788156207572483,0.0089587730411188,extrap,50648,0.0,28,88255,False,cib,0,89598
87192,26.68866666666677,6.683333333333356,-0.700024804590663,0,-2.775210124659512,0.0046670898032559,extrap,77580,0.0,28,88256,False,cib,0,89599
87193,25.81400000000009,6.859333333333357,-0.7000289517428184,0,-2.7142612809098967,0.0057037746152845,extrap,65476,0.0,28,88257,False,cib,0,89600
87194,26.09666666666676,6.799333333333356,-0.700075045230432,0,-2.669224056836613,0.0062514148850241,extrap,57450,0.0,28,88258,False,cib,0,89601
87195,26.840000000000085,6.132000000000021,-0.7000984270835372,0,-2.945622899553166,0.0045421704381128,extrap,94547,0.0,28,88259,False,cib,0,89602
87196,25.625333333333405,4.962666666666683,-0.7001004764972467,0,-2.898113222708487,0.0043784009443256,extrap,88288,0.0,28,88260,False,cib,0,89603
87197,26.134000000000093,6.91666666666669,-0.7001226887494265,0,-2.680488480391797,0.0039344569680903,extrap,98632,0.0,28,88261,False,cib,0,89604
87198,26.14600000000009,6.402666666666688,-0.7001303798923668,0,-3.084960408408593,0.0127647251337417,extrap,29624,0.0,28,88262,False,cib,0,89605
87199,25.44266666666676,5.487333333333352,-0.7001962515100106,0,-2.8824385697131105,0.008068305857682,extrap,42353,0.0,28,88263,False,cib,0,89607
87200,26.091333333333413,6.158000000000021,-0.7003908313449523,0,-2.989149082126075,0.0045601035550454,extrap,98683,0.0,28,88264,False,cib,0,89608
87201,26.82200000000008,5.3786666666666845,-0.7003915445915192,0,-2.9249298019983256,0.0154646202573142,extrap,18822,0.0,28,88265,False,cib,0,89609
87202,26.260000000000097,6.070666666666687,-0.7004005027082352,0,-2.977892914858752,0.0049664381022982,extrap,86808,0.0,28,88266,False,cib,0,89610
87203,27.033333333333424,6.826000000000023,-0.7004169836170352,0,-2.8319890677398627,0.0044074704266008,extrap,81943,0.0,28,88267,False,cib,0,89611
87204,26.005333333333432,5.152000000000017,-0.700444318067983,0,-3.078708789827373,0.0057855354707832,extrap,69522,0.0,28,88268,False,cib,0,89612
87205,26.22133333333343,6.191333333333354,-0.7004594025530337,0,-3.075068369566453,0.0064405321761753,extrap,75219,0.0,28,88269,False,cib,0,89613
87206,26.99533333333342,6.514000000000022,-0.7004606255918936,0,-2.8182926311537644,0.0046662973655028,extrap,80663,0.0,28,88270,False,cib,0,89614
87207,25.41666666666675,6.0413333333333545,-0.7004616385550466,0,-2.817412034521092,0.0045063007347495,extrap,92926,0.0,28,88271,False,cib,0,89615
87208,26.16466666666676,5.100000000000017,-0.7004710033320709,0,-3.1037437250959323,0.0080403364092544,extrap,44004,0.0,28,88272,False,cib,0,89616
87209,25.568000000000094,6.763333333333356,-0.7004851715626981,0,-2.7445027874669337,0.0056323704128943,extrap,67774,0.0,28,88273,False,cib,0,89617
87210,24.987333333333414,5.837333333333353,-0.7005446362558821,0,-2.7084166264823564,0.0043585076517277,extrap,80630,0.0,28,88274,False,cib,0,89618
87211,27.007333333333417,5.432666666666685,-0.70061165089349,0,-2.8815677329873,0.0062409067586561,extrap,64004,0.0,28,88275,False,cib,0,89619
87212,25.746000000000087,5.899333333333353,-0.7006292157580385,0,-2.753574579890289,0.013603716918862,extrap,19843,0.0,28,88276,False,cib,0,89620
87213,26.424666666666766,5.64000000000002,-0.7006496272979449,0,-2.8692339998083485,0.0048874847949321,extrap,81412,0.0,28,88277,False,cib,0,89621
87214,25.854000000000088,5.191333333333351,-0.7006602356806447,0,-2.9292873873602856,0.0049915876901478,extrap,92400,0.0,28,88278,False,cib,0,89622
87215,26.15333333333343,7.02066666666669,-0.7007308342351634,0,-2.679011702832085,0.0051217687722445,extrap,82681,0.0,28,88279,False,cib,0,89623
87216,26.359333333333424,5.321333333333351,-0.7007887922913371,0,-2.942381380290128,0.0049830793806659,extrap,95285,0.0,28,88280,False,cib,0,89624
87217,26.15466666666676,5.597333333333352,-0.7007911762177371,0,-2.886070390344419,0.0048006332502342,extrap,92621,0.0,28,88281,False,cib,0,89625
87218,26.304000000000084,5.7853333333333525,-0.7008167058668895,0,-2.900018284303973,0.0059170684886663,extrap,82532,0.0,28,88282,False,cib,0,89626
87219,26.237333333333414,5.428666666666685,-0.7008333040663804,0,-2.933584787518657,0.0095980912403009,extrap,39505,0.0,28,88283,False,cib,0,89627
87220,25.94600000000008,6.262000000000021,-0.700848519809816,0,-3.002727435197306,0.0090573909144613,extrap,48151,0.0,28,88284,False,cib,0,89628
87221,26.308000000000074,4.97933333333335,-0.7009485783154662,0,-3.042078926526006,0.0053811404240679,extrap,78574,0.0,28,88285,False,cib,0,89629
87222,24.97200000000007,4.982000000000017,-0.7010496841681583,0,-2.8695678466368064,0.008194344141348,extrap,50769,0.0,28,88286,False,cib,0,89630
87223,25.654000000000075,6.092000000000021,-0.7010559140400113,0,-2.7610466951944943,0.0123401943249824,extrap,21134,0.0,28,88287,False,cib,0,89631
87224,26.51866666666675,7.006666666666691,-0.7010565761840188,0,-2.764411010563597,0.0067368787248518,extrap,55103,0.0,28,88288,False,cib,0,89632
87225,26.36666666666673,6.475333333333356,-0.701083457966529,0,-2.955004461392303,0.005169784961006,extrap,79127,0.0,28,88289,False,cib,0,89633
87226,24.94200000000007,6.915333333333357,-0.701117642453155,0,-2.692041099996085,0.0091497274385631,extrap,35702,0.0,28,88290,False,cib,0,89634
87227,25.19933333333342,5.478666666666686,-0.7013475326496423,0,-2.788598477973464,0.0051375157467816,extrap,90863,0.0,28,88291,False,cib,0,89635
87228,25.464000000000084,5.082666666666684,-0.7013707808130796,0,-2.924899714405566,0.0047945187214519,extrap,89156,0.0,28,88292,False,cib,0,89636
87229,26.376666666666765,5.371333333333351,-0.7014478653238752,0,-2.9199587025241818,0.0044977808315099,extrap,86424,0.0,28,88293,False,cib,0,89637
87230,26.975333333333424,6.078666666666687,-0.7015807968723418,0,-2.976482190587599,0.0094139967180501,extrap,39223,0.0,28,88294,False,cib,0,89638
87231,26.16666666666676,5.93400000000002,-0.7016379691375437,0,-2.8924430255691207,0.0047400371718539,extrap,87041,0.0,28,88295,False,cib,0,89639
87232,26.353333333333417,4.980000000000016,-0.7016616664640427,0,-2.937051330437354,0.0046875344629738,extrap,84800,0.0,28,88296,False,cib,0,89640
87233,25.07066666666676,5.449333333333351,-0.7017354635415723,0,-2.802793768917724,0.0059738864638751,extrap,70481,0.0,28,88297,False,cib,0,89641
87234,26.945333333333423,5.037333333333351,-0.7017458733629134,0,-2.957265097958799,0.0044065046799459,extrap,81579,0.0,28,88298,False,cib,0,89642
87235,24.996666666666748,5.450666666666685,-0.7017976544533278,0,-2.803075689980708,0.0067878139951207,extrap,62503,0.0,28,88299,False,cib,0,89643
87236,26.628666666666746,5.121333333333351,-0.7018474786479832,0,-2.9164379589850395,0.0104448762410714,extrap,33969,0.0,28,88300,False,cib,0,89644
87237,25.75266666666676,6.248666666666688,-0.7019419060775852,0,-2.879178053824386,0.0078116590645431,extrap,45736,0.0,28,88301,False,cib,0,89645
87238,24.99533333333342,5.783333333333353,-0.7020141234657629,0,-2.822272884180128,0.0077149741037183,extrap,44029,0.0,28,88302,False,cib,0,89646
87239,25.62133333333341,5.1800000000000175,-0.7020965855118808,0,-2.997060957756028,0.0055713176022726,extrap,74837,0.0,28,88303,False,cib,0,89647
87240,25.83000000000008,5.116666666666685,-0.7021272375613975,0,-2.979234399784216,0.0085277975553032,extrap,38907,0.0,28,88304,False,cib,0,89648
87241,25.217333333333425,5.474000000000019,-0.7021566366551928,0,-2.7854354578465466,0.021298983378291,extrap,13264,0.0,28,88305,False,cib,0,89649
87242,26.22533333333342,5.844666666666686,-0.7023168335740289,0,-2.9056300328223883,0.0082994834528102,extrap,50931,0.0,28,88306,False,cib,0,89650
87243,26.758666666666763,5.032666666666684,-0.7023735042287319,0,-2.96186558332933,0.0049914455394498,extrap,73310,0.0,28,88307,False,cib,0,89651
87244,25.04200000000009,6.42866666666669,-0.7024139186490872,0,-2.584762480674136,0.0058737842479815,extrap,52948,0.0,28,88308,False,cib,0,89652
87245,26.850000000000087,6.05000000000002,-0.7024346282559054,0,-2.969239178677523,0.0071934118591685,extrap,53352,0.0,28,88309,False,cib,0,89653
87246,25.78400000000009,6.0753333333333535,-0.7025148924711984,0,-2.80291487062669,0.0044945151006255,extrap,97343,0.0,28,88310,False,cib,0,89654
87247,25.30866666666675,5.67800000000002,-0.7025386820949323,0,-2.8688853396609075,0.0049690822053611,extrap,70040,0.0,28,88311,False,cib,0,89655
87248,26.057333333333425,5.98000000000002,-0.7025840334352166,0,-2.892872932529896,0.0060695354394336,extrap,82127,0.0,28,88312,False,cib,0,89656
87249,26.271333333333427,5.021333333333351,-0.7026532939279563,0,-3.0584290712827715,0.0040958117401674,extrap,95815,0.0,28,88313,False,cib,0,89658
87250,25.77933333333341,6.191333333333354,-0.702745372367645,0,-2.877298065663396,0.0049433186823308,extrap,75300,0.0,28,88314,False,cib,0,89659
87251,25.34666666666676,6.90266666666669,-0.702841033650833,0,-2.7461547982595027,0.0053297733899318,extrap,71596,0.0,28,88315,False,cib,0,89660
87252,25.204000000000075,5.89200000000002,-0.7028845728383132,0,-2.714682639446901,0.0044163647142535,extrap,81501,0.0,28,88316,False,cib,0,89661
87253,25.14266666666675,4.990666666666684,-0.7029012996719405,0,-2.880777721618027,0.0048201236754667,extrap,90759,0.0,28,88317,False,cib,0,89662
87254,26.958000000000084,6.965333333333357,-0.7029899874922548,0,-2.835806925233756,0.0064029877033177,extrap,58089,0.0,28,88318,False,cib,0,89663
87255,25.30333333333341,6.992000000000024,-0.7030911747760085,0,-2.751752029087136,0.0040993762190961,extrap,84414,0.0,28,88319,False,cib,0,89664
87256,25.58333333333341,5.985333333333354,-0.7031173413077545,0,-2.7161433565667106,0.0077048139084284,extrap,50467,0.0,28,88320,False,cib,0,89665
87257,26.87933333333342,5.388000000000019,-0.7031209710776369,0,-2.892083412754947,0.0069668952044403,extrap,51996,0.0,28,88321,False,cib,0,89666
87258,26.80866666666676,5.5580000000000185,-0.7032378748324064,0,-2.895448088720371,0.0050587090916775,extrap,96279,0.0,28,88322,False,cib,0,89667
87259,25.221333333333416,5.230666666666685,-0.7034981631909656,0,-2.838573185943911,0.0042580197761684,extrap,99035,0.0,28,88323,False,cib,0,89668
87260,26.76533333333341,6.5586666666666895,-0.7035494506723523,0,-2.822936612061804,0.0058902680061458,extrap,65967,0.0,28,88324,False,cib,0,89669
87261,26.208666666666744,6.770666666666689,-0.7035592650046836,0,-2.6904828434637644,0.0048299662681934,extrap,97035,0.0,28,88325,False,cib,0,89670
87262,26.472666666666743,6.574000000000022,-0.7035601646696354,0,-2.865652678026458,0.0093216476471132,extrap,46511,0.0,28,88326,False,cib,0,89671
87263,26.812000000000083,6.554666666666689,-0.7036358078946116,0,-2.82439782342796,0.0043868208342349,extrap,101647,0.0,28,88327,False,cib,0,89672
87264,27.016000000000087,4.918666666666684,-0.7036548822254972,0,-2.965309955055204,0.0044470522758419,extrap,79829,0.0,28,88328,False,cib,0,89673
87265,27.0300000000001,5.8540000000000205,-0.7037247300019561,0,-2.9467159105608727,0.004710215547382,extrap,94499,0.0,28,88329,False,cib,0,89674
87266,25.45466666666675,5.150000000000017,-0.7037540831888215,0,-2.935833476500387,0.0412337794864151,extrap,5289,0.0,28,88330,False,cib,0,89675
87267,26.804666666666744,6.827333333333357,-0.703897395788067,0,-2.792554023131262,0.0254935631090235,extrap,8748,0.0,28,88331,False,cib,0,89676
87268,26.05466666666674,5.620000000000019,-0.7039329199315678,0,-2.882134981378323,0.0043714614849641,extrap,90587,0.0,28,88332,False,cib,0,89677
87269,25.15600000000008,5.737333333333353,-0.7039713420953049,0,-2.8401724547705736,0.0071083749632479,extrap,62676,0.0,28,88333,False,cib,0,89678
87270,25.79466666666676,5.339333333333351,-0.7039842484561132,0,-2.943330340456737,0.0129914286605098,extrap,22450,0.0,28,88334,False,cib,0,89679
87271,25.801333333333403,5.434666666666685,-0.7040826538152845,0,-2.9330731728285686,0.005413097640168,extrap,72252,0.0,28,88335,False,cib,0,89680
87272,25.48333333333342,6.132666666666688,-0.7040874574720342,0,-2.821046568044362,0.0045105704875041,extrap,74852,0.0,28,88336,False,cib,0,89681
87273,25.972000000000083,5.938666666666687,-0.7041090644213307,0,-2.8489801596079136,0.006845384127674,extrap,62608,0.0,28,88337,False,cib,0,89683
87274,25.39933333333341,6.076000000000021,-0.7041539297132123,0,-2.832961783437988,0.0042799936148212,extrap,83982,0.0,28,88338,False,cib,0,89684
87275,25.684000000000072,6.478666666666689,-0.704178625315031,0,-2.8926834512955173,0.0049836191971731,extrap,88223,0.0,28,88339,False,cib,0,89685
87276,26.830000000000087,6.775333333333356,-0.7043117236235558,0,-2.815064290842542,0.004845065599625,extrap,88512,0.0,28,88340,False,cib,0,89686
87277,26.792000000000083,5.453333333333352,-0.7043212351542274,0,-2.955953974880718,0.0087922092735757,extrap,50182,0.0,28,88341,False,cib,0,89687
87278,26.865333333333428,5.1833333333333504,-0.7043767206848491,0,-2.9515478258174728,0.0039408260794919,extrap,101209,0.0,28,88342,False,cib,0,89688
87279,26.05466666666674,6.00800000000002,-0.704381701341102,0,-2.934266768263482,0.0112710334197748,extrap,46195,0.0,28,88343,False,cib,0,89689
87280,26.87466666666677,6.987333333333357,-0.7044606932462965,0,-2.841461060740787,0.0070099751328858,extrap,47973,0.0,28,88344,False,cib,0,89690
87281,26.93333333333343,5.441333333333351,-0.70447283924665,0,-2.897442579906774,0.0044519382293088,extrap,85267,0.0,28,88345,False,cib,0,89691
87282,26.9420000000001,5.954666666666687,-0.7045152009314628,0,-2.9567776858003274,0.004755839625295,extrap,78598,0.0,28,88346,False,cib,0,89692
87283,26.484000000000098,5.8093333333333526,-0.7045206752783473,0,-2.912424799639501,0.0054213210934761,extrap,76187,0.0,28,88347,False,cib,0,89693
87284,25.03333333333342,6.1953333333333545,-0.7045399160678989,0,-2.661468164376426,0.0050175208666126,extrap,70129,0.0,28,88348,False,cib,0,89694
87285,25.966666666666764,5.975333333333354,-0.7045475920785674,0,-2.851617109739587,0.0055922775752124,extrap,87565,0.0,28,88349,False,cib,0,89695
87286,25.537333333333404,6.3666666666666885,-0.7045532983782339,0,-2.790097982691628,0.0105339413301809,extrap,27004,0.0,28,88350,False,cib,0,89696
87287,25.11600000000008,6.250000000000021,-0.7045811133485727,0,-2.660317330873311,0.0080580420398025,extrap,38368,0.0,28,88351,False,cib,0,89697
87288,25.858666666666743,6.521333333333355,-0.7046613957151223,0,-2.8181060837082645,0.0058771333935652,extrap,68314,0.0,28,88352,False,cib,0,89698
87289,26.743333333333418,5.970666666666687,-0.7047125145664991,0,-2.8526369565998486,0.0104307894833886,extrap,38676,0.0,28,88353,False,cib,0,89699
87290,26.61266666666676,7.004666666666691,-0.7047305664399388,0,-2.788529210867126,0.0042467595429983,extrap,90127,0.0,28,88354,False,cib,0,89700
87291,25.70333333333343,5.347333333333351,-0.7047332440978299,0,-2.944064369732715,0.0097195115342015,extrap,36012,0.0,28,88355,False,cib,0,89701
87292,25.45466666666675,6.177333333333355,-0.7047810246249356,0,-2.828499493537208,0.0044823380089999,extrap,90044,0.0,28,88356,False,cib,0,89702
87293,24.98666666666675,5.170666666666684,-0.7047815526476806,0,-2.8788391507499025,0.0082765426253655,extrap,51069,0.0,28,88357,False,cib,0,89703
87294,25.81266666666676,6.95466666666669,-0.7048323559317843,0,-2.7347037417463254,0.0113733567955679,extrap,26556,0.0,28,88358,False,cib,0,89704
87295,25.70866666666675,6.269333333333354,-0.7048466078976148,0,-2.8906076305138995,0.0042434473645357,extrap,92106,0.0,28,88359,False,cib,0,89705
87296,26.04933333333342,6.874666666666691,-0.7048521612405957,0,-2.6990154904753343,0.0057001669328043,extrap,68735,0.0,28,88360,False,cib,0,89706
87297,26.73066666666676,6.936000000000023,-0.7049214385079561,0,-2.8004069555703244,0.0045228335594532,extrap,82482,0.0,28,88361,False,cib,0,89707
87298,25.684000000000072,5.5706666666666855,-0.7049313760471353,0,-2.8541096877832426,0.0080491437163216,extrap,54635,0.0,28,88362,False,cib,0,89708
87299,25.742000000000072,5.273333333333351,-0.704979192857963,0,-2.96546051003805,0.0062606792286331,extrap,60839,0.0,28,88363,False,cib,0,89709
87300,26.34066666666676,6.621333333333356,-0.7050004898870602,0,-2.871775091027702,0.0069622662117768,extrap,61789,0.0,28,88364,False,cib,0,89710
87301,26.56133333333341,5.142000000000017,-0.7050111527914174,0,-2.9306165761032457,0.0071159669338235,extrap,50966,0.0,28,88365,False,cib,0,89711
87302,26.09266666666674,5.607333333333353,-0.7050348629913993,0,-2.886634528359664,0.0042930406898214,extrap,98115,0.0,28,88366,False,cib,0,89712
87303,26.725333333333413,6.837333333333357,-0.7050536834049854,0,-2.796955550769759,0.0039478205943923,extrap,96090,0.0,28,88367,False,cib,0,89713
87304,25.72333333333343,6.864000000000023,-0.7051651575449318,0,-2.7435488735589506,0.006793213811866,extrap,60636,0.0,28,88368,False,cib,0,89714
87305,25.53800000000007,5.432000000000018,-0.7052091165842637,0,-3.039193014283773,0.006444189346629,extrap,54791,0.0,28,88369,False,cib,0,89715
87306,26.17733333333341,4.946000000000017,-0.7052283822029227,0,-3.095807544536785,0.0041304351891101,extrap,95838,0.0,28,88370,False,cib,0,89716
87307,26.696666666666744,6.367333333333355,-0.705235913611322,0,-2.8836343916293976,0.005607990250174,extrap,75849,0.0,28,88371,False,cib,0,89717
87308,25.308000000000085,7.030666666666691,-0.7052785674078655,0,-2.760131575979361,0.007756064377535,extrap,57242,0.0,28,88372,False,cib,0,89718
87309,26.229333333333408,5.520666666666686,-0.7053176898680176,0,-2.956859976322556,0.005197087487795,extrap,79961,0.0,28,88373,False,cib,0,89719
87310,25.036666666666747,5.341333333333352,-0.7054063508229086,0,-2.835880508239475,0.0047824701073588,extrap,78106,0.0,28,88374,False,cib,0,89720
87311,26.72066666666676,6.417333333333355,-0.7054604536925599,0,-2.880895893886493,0.0041767071249438,extrap,90990,0.0,28,88375,False,cib,0,89721
87312,26.900666666666748,5.576000000000019,-0.7054702621299482,0,-2.8722216117837944,0.0050471669578272,extrap,88475,0.0,28,88376,False,cib,0,89722
87313,25.82533333333342,6.703333333333356,-0.705470346993068,0,-2.712100306821005,0.0056400845788742,extrap,67121,0.0,28,88377,False,cib,0,89723
87314,26.65466666666676,5.465333333333353,-0.7054882116710391,0,-2.9253471734895347,0.0087742979581661,extrap,55753,0.0,28,88378,False,cib,0,89724
87315,27.00400000000009,4.99533333333335,-0.7055386675610934,0,-2.973248516344174,0.0056248031893721,extrap,69790,0.0,28,88379,False,cib,0,89725
87316,26.686666666666746,5.700666666666686,-0.705619000730668,0,-2.847633557768413,0.0049948126975706,extrap,76041,0.0,28,88380,False,cib,0,89726
87317,26.14666666666676,5.74200000000002,-0.7057015890733271,0,-2.9141970732329154,0.0097127589481896,extrap,34155,0.0,28,88381,False,cib,0,89727
87318,24.99266666666673,6.879333333333356,-0.7057612420386379,0,-2.709816218431159,0.0058744289637286,extrap,65431,0.0,28,88382,False,cib,0,89728
87319,25.217333333333425,5.06333333333335,-0.7057764743028883,0,-2.9350415385262294,0.0054569496794816,extrap,78508,0.0,28,88383,False,cib,0,89729
87320,25.12533333333341,5.991333333333354,-0.7058133881470403,0,-2.6707121094637367,0.0136962772959353,extrap,20721,0.0,28,88384,False,cib,0,89730
87321,26.48666666666676,6.466666666666688,-0.7058327239036253,0,-2.974237482281849,0.0046157858837703,extrap,82899,0.0,28,88385,False,cib,0,89731
87322,26.910666666666742,5.236666666666684,-0.7058562115704835,0,-2.953940734465786,0.0045181046123485,extrap,78683,0.0,28,88386,False,cib,0,89732
87323,25.02400000000009,6.480666666666688,-0.7060284027109986,0,-2.6026628252951305,0.0040061389923592,extrap,84991,0.0,28,88387,False,cib,0,89733
87324,25.18600000000007,5.054000000000017,-0.7061043220511382,0,-2.9309013498513914,0.0082937128871943,extrap,46804,0.0,28,88388,False,cib,0,89735
87325,26.42866666666676,5.642000000000019,-0.7062055388675538,0,-2.8924303423921094,0.005807505986778,extrap,78048,0.0,28,88389,False,cib,0,89736
87326,26.01600000000008,5.250000000000018,-0.7062548136395391,0,-2.971057061171831,0.0044932510314441,extrap,83988,0.0,28,88390,False,cib,0,89737
