,RADeg,decDeg,y_c,SNR,numSigPix,snr_threshold,template,iter_idx,idx,iter_num,patch_num,patch_idx
46,25.936000000000075,6.197333333333354,8.246117096256587e-06,11.150421009374131,71,10.0,gauss0.3arcmin,18,46,7,0,46.0
47,25.25933333333342,5.740666666666686,7.910487886407815e-06,11.03732468877126,59,10.0,gauss0.3arcmin,20,47,7,0,47.0
48,24.971333333333405,7.001333333333357,7.612960482413245e-06,11.028542536190042,65,10.0,gauss0.3arcmin,21,48,7,0,48.0
49,26.328666666666763,6.081333333333354,8.088018646492829e-06,10.845514951907605,49,10.0,gauss0.3arcmin,22,49,7,0,49.0
50,26.490666666666748,6.83066666666669,6.852363619324017e-06,10.640551472033817,62,10.0,gauss0.4arcmin,55,50,7,0,50.0
51,25.420666666666737,6.568000000000022,5.955626230792877e-06,10.576093203131908,130,10.0,gauss0.7arcmin,101,51,7,0,51.0
52,26.641333333333428,6.618666666666689,7.046212044201732e-06,10.45272545568204,37,10.0,gauss0.35arcmin,42,52,7,0,52.0
53,25.89333333333342,6.442666666666688,7.54362497281234e-06,10.392629550040905,27,10.0,gauss0.3arcmin,26,53,7,0,53.0
54,25.588000000000093,5.461333333333352,7.553967501198565e-06,10.355713085009455,23,10.0,gauss0.3arcmin,27,54,7,0,54.0
55,25.02200000000009,6.4900000000000215,6.411628393458462e-06,10.204266159677172,22,10.0,gauss0.4arcmin,60,55,7,0,55.0
56,25.716666666666757,6.626666666666689,6.8421356312095215e-06,10.156449090217205,14,10.0,gauss0.35arcmin,45,56,7,0,56.0
57,25.021333333333427,6.849333333333357,6.68508232186762e-06,10.14705294029317,12,10.0,gauss0.35arcmin,46,57,7,0,57.0
58,26.967333333333418,6.00000000000002,6.280596269362723e-06,10.102428899343392,18,10.0,gauss0.55arcmin,89,58,7,0,58.0
59,26.183333333333422,6.485333333333355,6.267388409793396e-06,10.056622961661668,7,10.0,gauss0.45arcmin,1,59,8,0,59.0
60,26.20133333333343,5.478000000000018,6.3706294611609385e-06,10.039833803100182,6,10.0,gauss0.45arcmin,2,60,8,0,60.0
61,26.034000000000077,5.00333333333335,6.776407499772782e-06,9.969810299628682,231,7.5,gauss0.35arcmin,89,61,9,0,61.0
62,26.68200000000009,6.174666666666687,8.240952651981537e-06,9.872749370118234,128,7.5,gauss0.25arcmin,0,62,9,0,62.0
63,25.83400000000009,7.01266666666669,6.228269814436777e-06,9.856747217566296,260,7.5,gauss0.4arcmin,137,63,9,0,63.0
64,26.470666666666748,6.625333333333356,6.510973788720677e-06,9.74711137283876,198,7.5,gauss0.35arcmin,91,64,9,0,64.0
65,25.89933333333343,6.408666666666688,5.735415814668357e-06,9.74420464957515,955,7.5,gauss0.75arcmin,325,65,9,0,65.0
66,26.05333333333341,5.038666666666684,5.635821958366986e-06,9.633080218521105,1161,7.5,gauss0.75arcmin,326,66,9,0,66.0
67,26.358000000000096,5.256000000000018,8.102314367128068e-06,9.60491991526016,115,7.5,gauss0.25arcmin,1,67,9,0,67.0
68,25.84200000000009,5.225333333333351,7.0740831625043525e-06,9.543002145077292,140,7.5,gauss0.3arcmin,45,68,9,0,68.0
69,26.93666666666676,6.563333333333356,6.352607685206304e-06,9.522849713575429,189,7.5,gauss0.35arcmin,92,69,9,0,69.0
70,25.38266666666676,5.706000000000019,7.572449194314528e-06,9.482080148375514,113,7.5,gauss0.25arcmin,3,70,9,0,70.0
71,26.188666666666744,5.026666666666684,6.880622236567098e-06,9.330102781275942,122,7.5,gauss0.3arcmin,50,71,9,0,71.0
72,26.863333333333408,5.044666666666684,6.618441057415726e-06,9.322800239108862,182,7.5,gauss0.35arcmin,95,72,9,0,72.0
73,26.501333333333413,5.193333333333351,6.295223133215365e-06,9.306412085346036,211,7.5,gauss0.4arcmin,140,73,9,0,73.0
74,25.972000000000083,6.246000000000021,6.82237967680651e-06,9.296390116458282,136,7.5,gauss0.3arcmin,51,74,9,0,74.0
75,25.019333333333407,5.330000000000019,5.360966834210342e-06,9.121918713524831,415,7.5,gauss0.65arcmin,296,75,9,0,75.0
76,24.977333333333416,5.01133333333335,5.324945868813213e-06,9.08815585417124,416,7.5,gauss0.55arcmin,250,76,9,0,76.0
77,26.847333333333427,5.118666666666684,7.731035106954042e-06,9.072068670812005,97,7.5,gauss0.25arcmin,7,77,9,0,77.0
78,26.280000000000097,6.4820000000000215,7.302800719986347e-06,9.068676638395027,85,7.5,gauss0.25arcmin,8,78,9,0,78.0
79,26.62666666666675,6.324000000000021,5.823215529650521e-06,8.946221804471591,172,7.5,gauss0.4arcmin,146,79,9,0,79.0
80,25.533333333333417,6.302000000000021,5.848077438520442e-06,8.851767305008815,141,7.5,gauss0.35arcmin,104,80,9,0,80.0
81,26.83800000000009,5.73200000000002,6.162746694348925e-06,8.830673620106062,134,7.5,gauss0.35arcmin,105,81,9,0,81.0
82,25.871333333333425,5.556000000000019,6.478244783412594e-06,8.74209810632168,100,7.5,gauss0.3arcmin,57,82,9,0,82.0
83,25.53866666666676,5.407333333333352,6.335975944827309e-06,8.741062529458983,94,7.5,gauss0.3arcmin,58,83,9,0,83.0
84,25.44600000000008,5.128666666666684,7.061095240997194e-06,8.735741550682073,61,7.5,gauss0.25arcmin,14,84,9,0,84.0
85,25.149333333333423,6.319333333333355,5.750148570911197e-06,8.709990043764828,110,7.5,gauss0.35arcmin,107,85,9,0,85.0
86,26.900666666666748,5.09533333333335,6.56228972320104e-06,8.583436812672906,80,7.5,gauss0.3arcmin,62,86,9,0,86.0
87,25.783333333333427,5.657333333333352,5.605853970089492e-06,8.57577454259324,142,7.5,gauss0.4arcmin,151,87,9,0,87.0
88,25.25000000000008,5.251333333333351,5.30307488821972e-06,8.505178917824495,157,7.5,gauss0.45arcmin,195,88,9,0,88.0
89,26.814000000000103,5.214666666666684,6.483442476283178e-06,8.476730155940178,73,7.5,gauss0.3arcmin,65,89,9,0,89.0
90,26.078000000000088,6.4980000000000215,5.5422254867819e-06,8.246860555715147,81,7.5,gauss0.35arcmin,115,90,9,0,90.0
91,25.83800000000008,6.057333333333354,4.988276524332222e-06,8.22861350590671,155,7.5,gauss0.55arcmin,261,91,9,0,91.0
115,25.91066666666676,6.452000000000022,4.7643520054533735e-06,8.225947978203784,739,7.5,gauss0.75arcmin,21,92,10,0,115.0
92,25.87200000000009,6.018666666666687,5.620858881212423e-06,8.219135799282377,74,7.5,gauss0.35arcmin,116,93,9,0,92.0
93,26.067333333333423,5.811333333333353,6.7300627555021184e-06,8.193302224293593,33,7.5,gauss0.25arcmin,22,94,9,0,93.0
94,25.86600000000008,6.078000000000021,6.723006711113453e-06,8.186061004856704,37,7.5,gauss0.25arcmin,23,95,9,0,94.0
95,27.01666666666675,5.943333333333354,5.140961281353307e-06,8.16402201501548,98,7.5,gauss0.45arcmin,199,96,9,0,95.0
96,26.783333333333413,6.386000000000021,5.485413457034029e-06,8.141913604409977,64,7.5,gauss0.35arcmin,117,97,9,0,96.0
121,25.918666666666763,6.4306666666666885,6.481813248510498e-06,8.113592262476196,41,7.5,gauss0.25arcmin,0,98,11,0,121.0
116,26.082666666666743,5.048000000000017,4.607018759959745e-06,8.078090201610125,239,7.5,gauss0.75arcmin,22,99,10,0,116.0
97,26.519333333333417,5.728000000000019,6.026039168852927e-06,8.026899960151889,44,7.5,gauss0.3arcmin,74,100,9,0,97.0
117,25.93066666666676,6.401333333333355,4.792439084998664e-06,7.988974806267563,95,7.5,gauss0.5arcmin,7,101,10,0,117.0
98,26.623333333333424,6.561333333333356,5.313155650334839e-06,7.954811202044458,46,7.5,gauss0.35arcmin,122,102,9,0,98.0
99,26.48800000000009,6.416000000000023,6.425083057816062e-06,7.951074537623359,22,7.5,gauss0.25arcmin,25,103,9,0,99.0
100,25.670666666666747,7.038666666666691,4.7931589444902816e-06,7.914430210582295,68,7.5,gauss0.45arcmin,207,104,9,0,100.0
101,26.983333333333427,5.826666666666687,6.543105143185845e-06,7.906516140646403,26,7.5,gauss0.25arcmin,26,105,9,0,101.0
102,26.600666666666765,6.204666666666688,5.900162709305262e-06,7.899096325173195,35,7.5,gauss0.3arcmin,76,106,9,0,102.0
118,26.652000000000093,6.381333333333355,5.629464960326681e-06,7.862262979048427,30,7.5,gauss0.3arcmin,1,107,10,0,118.0
103,26.701333333333423,5.238666666666685,6.688424213102804e-06,7.848070405594803,24,7.5,gauss0.25arcmin,32,108,9,0,103.0
104,26.280000000000097,5.431333333333352,5.181535044237419e-06,7.843323967477701,47,7.5,gauss0.4arcmin,169,109,9,0,104.0
105,26.13000000000008,6.79666666666669,6.305090686802648e-06,7.831692466949941,20,7.5,gauss0.25arcmin,34,110,9,0,105.0
106,26.192000000000096,5.173333333333351,5.379657706446365e-06,7.798913225644354,29,7.5,gauss0.35arcmin,126,111,9,0,106.0
123,25.87866666666674,6.4306666666666885,4.503212053980696e-06,7.778956339926495,167,7.5,gauss0.75arcmin,0,112,12,0,123.0
107,25.60466666666674,6.320666666666688,5.157116423581151e-06,7.77242821372452,26,7.5,gauss0.35arcmin,127,113,9,0,107.0
122,25.936666666666746,6.438000000000022,4.471797543726779e-06,7.719337526177331,163,7.5,gauss0.75arcmin,3,114,11,0,122.0
108,26.644666666666755,6.402666666666688,4.94074223583111e-06,7.713628726129356,31,7.5,gauss0.4arcmin,173,115,9,0,108.0
109,26.160666666666742,6.199333333333354,6.331324882446667e-06,7.711564210303845,11,7.5,gauss0.25arcmin,35,116,9,0,109.0
110,25.491333333333426,5.3706666666666845,5.581807256387347e-06,7.704928604044323,19,7.5,gauss0.3arcmin,83,117,9,0,110.0
111,26.272666666666755,5.134000000000017,5.707462614272042e-06,7.65418044829503,15,7.5,gauss0.3arcmin,84,118,9,0,111.0
119,26.430666666666752,5.79400000000002,4.458332142826386e-06,7.624065796778095,47,7.5,gauss0.75arcmin,24,119,10,0,119.0
112,26.102000000000075,6.56466666666669,6.126033565894237e-06,7.609239145325633,7,7.5,gauss0.25arcmin,38,120,9,0,112.0
113,26.809333333333424,5.117333333333351,4.954977372932535e-06,7.598901933469131,15,7.5,gauss0.45arcmin,214,121,9,0,113.0
114,26.717333333333407,6.155333333333354,5.627642202524321e-06,7.527418750776932,3,7.5,gauss0.3arcmin,87,122,9,0,114.0
120,25.468000000000075,6.464666666666688,4.922484329241298e-06,7.511293402047492,1,7.5,gauss0.35arcmin,3,123,10,0,120.0
124,25.37000000000008,5.356666666666685,6.002963856025595e-06,7.469102878982541,185,5.0,gauss0.25arcmin,0,124,13,0,124.0
125,26.09000000000008,6.135333333333354,4.626474715400611e-06,7.456958375121618,483,5.0,gauss0.45arcmin,512,125,13,0,125.0
126,26.408000000000094,6.986000000000024,4.850624083690746e-06,7.449651169752216,333,5.0,gauss0.35arcmin,276,126,13,0,126.0
127,26.41466666666677,6.580666666666689,4.866978644032287e-06,7.4039121066106,300,5.0,gauss0.35arcmin,277,127,13,0,127.0
128,26.91266666666677,5.462666666666685,5.535854622244446e-06,7.355959795055564,229,5.0,gauss0.3arcmin,139,128,13,0,128.0
129,25.90400000000008,6.99866666666669,4.411954839093771e-06,7.308922353498649,459,5.0,gauss0.45arcmin,513,129,13,0,129.0
130,24.98400000000009,4.996666666666684,5.655926072247666e-06,7.266369970653966,175,5.0,gauss0.25arcmin,1,130,13,0,130.0
131,26.104666666666763,6.457333333333355,5.768507031675396e-06,7.2241915847420834,148,5.0,gauss0.25arcmin,2,131,13,0,131.0
132,25.02933333333341,5.89800000000002,5.059547318445438e-06,7.205660646738965,216,5.0,gauss0.3arcmin,143,132,13,0,132.0
133,25.157333333333405,5.7213333333333525,5.087219485547131e-06,7.178929785539895,233,5.0,gauss0.3arcmin,144,133,13,0,133.0
134,26.54733333333342,5.950666666666687,5.914656776580457e-06,7.159999775017925,152,5.0,gauss0.25arcmin,4,134,13,0,134.0
135,25.40266666666676,4.99533333333335,5.049178610141959e-06,7.131618262208891,222,5.0,gauss0.3arcmin,145,135,13,0,135.0
136,26.639333333333408,5.5420000000000185,4.137493716976214e-06,7.068358183573992,773,5.0,gauss0.7arcmin,871,136,13,0,136.0
137,25.664000000000076,5.131333333333351,4.522920121376233e-06,7.0482525618075975,358,5.0,gauss0.4arcmin,405,137,13,0,137.0
138,26.801333333333417,5.043333333333351,4.05801171353551e-06,7.001224712409634,1061,5.0,gauss0.75arcmin,922,138,13,0,138.0
139,26.69066666666676,5.85200000000002,5.705311558679099e-06,6.906173511364137,130,5.0,gauss0.25arcmin,8,139,13,0,139.0
140,26.390666666666757,5.204666666666684,4.775272920076325e-06,6.866175671624019,250,5.0,gauss0.35arcmin,287,140,13,0,140.0
141,25.181333333333416,6.13800000000002,4.122724298891008e-06,6.859910052058079,359,5.0,gauss0.45arcmin,517,141,13,0,141.0
142,25.931333333333423,6.180000000000021,4.942017499936092e-06,6.797657475465601,173,5.0,gauss0.3arcmin,151,142,13,0,142.0
143,26.89733333333342,6.813333333333357,5.3180332056017e-06,6.682030728855433,121,5.0,gauss0.25arcmin,11,143,13,0,143.0
144,25.431333333333427,6.229333333333354,5.276952585857999e-06,6.680266675203646,141,5.0,gauss0.25arcmin,12,144,13,0,144.0
145,26.918000000000088,5.834000000000021,4.562591570351026e-06,6.672368270266518,237,5.0,gauss0.35arcmin,289,145,13,0,145.0
146,25.53533333333341,5.2246666666666846,4.796144389719034e-06,6.666079758125884,172,5.0,gauss0.3arcmin,153,146,13,0,146.0
147,26.261333333333425,4.986000000000017,4.800514884160918e-06,6.628944762890703,155,5.0,gauss0.3arcmin,154,147,13,0,147.0
148,26.004666666666743,5.5900000000000185,5.421192528521954e-06,6.620094416698366,124,5.0,gauss0.25arcmin,13,148,13,0,148.0
149,25.70266666666674,5.738000000000019,4.768566210506431e-06,6.604439610737872,161,5.0,gauss0.3arcmin,156,149,13,0,149.0
150,25.504000000000083,5.902666666666686,3.620792425745543e-06,6.573745525212356,817,5.0,gauss0.75arcmin,923,150,13,0,150.0
151,26.883333333333407,6.005333333333354,4.80433673219235e-06,6.513953792760222,152,5.0,gauss0.3arcmin,159,151,13,0,151.0
152,26.812000000000083,5.6060000000000185,4.295672259419786e-06,6.501476451648431,278,5.0,gauss0.4arcmin,414,152,13,0,152.0
153,27.044666666666757,6.93466666666669,5.081876367096274e-06,6.494399413522983,86,5.0,gauss0.25arcmin,18,153,13,0,153.0
154,26.575333333333425,6.978666666666691,4.022909172479867e-06,6.490848186690295,258,5.0,gauss0.4arcmin,416,154,13,0,154.0
155,25.21466666666674,6.11400000000002,3.884705859041044e-06,6.463876601455114,303,5.0,gauss0.45arcmin,527,155,13,0,155.0
156,26.814000000000103,6.485333333333355,5.145206144324731e-06,6.461078878656976,88,5.0,gauss0.25arcmin,21,156,13,0,156.0
157,26.248666666666743,6.655333333333356,3.727479103288065e-06,6.459292592100274,742,5.0,gauss0.75arcmin,926,157,13,0,157.0
158,25.10600000000008,5.879333333333353,4.222916645800221e-06,6.444321109719289,180,5.0,gauss0.35arcmin,297,158,13,0,158.0
159,26.16933333333341,6.530000000000023,3.7239472809068695e-06,6.4423424098678295,663,5.0,gauss0.75arcmin,927,159,13,0,159.0
160,25.170666666666754,5.965333333333353,4.009599114318508e-06,6.438512841563325,290,5.0,gauss0.4arcmin,418,160,13,0,160.0
161,26.309333333333427,6.157333333333355,4.705273849014481e-06,6.437972208245227,167,5.0,gauss0.3arcmin,162,161,13,0,161.0
162,26.43666666666676,6.944000000000023,3.647672047283172e-06,6.424569882709532,976,5.0,gauss0.75arcmin,928,162,13,0,162.0
163,25.409333333333407,6.469333333333355,3.565507144031595e-06,6.410131823469814,502,5.0,gauss0.65arcmin,822,163,13,0,163.0
164,26.204666666666757,6.130666666666688,5.201005700451953e-06,6.3895240179757815,107,5.0,gauss0.25arcmin,23,164,13,0,164.0
165,26.129333333333413,6.317333333333354,4.079420578099471e-06,6.385803144394076,238,5.0,gauss0.4arcmin,421,165,13,0,165.0
166,26.938000000000084,6.109333333333354,4.668496485058271e-06,6.337734266465791,135,5.0,gauss0.3arcmin,164,166,13,0,166.0
167,26.34266666666675,6.372000000000021,5.090742389578037e-06,6.3356397006095975,92,5.0,gauss0.25arcmin,25,167,13,0,167.0
168,26.66866666666674,5.620666666666685,3.679391708599862e-06,6.32397715545388,641,5.0,gauss0.75arcmin,931,168,13,0,168.0
169,25.170666666666754,6.196000000000022,4.461497954747578e-06,6.320066584962259,141,5.0,gauss0.3arcmin,167,169,13,0,169.0
170,26.27400000000009,6.505333333333355,4.475009977957436e-06,6.278419631348044,135,5.0,gauss0.3arcmin,169,170,13,0,170.0
171,25.186666666666763,5.304000000000019,4.511402292939208e-06,6.273322281827201,145,5.0,gauss0.3arcmin,170,171,13,0,171.0
172,25.192666666666742,7.016000000000024,4.862982909168464e-06,6.271215868683131,108,5.0,gauss0.25arcmin,28,172,13,0,172.0
173,26.240000000000094,5.022000000000017,4.524689896290986e-06,6.204358636389774,148,5.0,gauss0.3arcmin,173,173,13,0,173.0
174,24.99800000000008,5.5146666666666855,4.896721295003328e-06,6.194719022395876,82,5.0,gauss0.25arcmin,31,174,13,0,174.0
175,26.203333333333426,5.376666666666685,5.0785646447677295e-06,6.191713064616492,89,5.0,gauss0.25arcmin,32,175,13,0,175.0
176,25.69733333333342,5.005333333333351,3.7854945245646064e-06,6.176510791880196,253,5.0,gauss0.45arcmin,533,176,13,0,176.0
177,25.55800000000007,6.734000000000023,4.866524323592094e-06,6.17205840836022,99,5.0,gauss0.25arcmin,33,177,13,0,177.0
178,25.498666666666765,5.190000000000017,4.121184409910891e-06,6.160639404213846,149,5.0,gauss0.35arcmin,311,178,13,0,178.0
179,26.877333333333425,6.543333333333355,4.04066361052149e-06,6.154973182484782,170,5.0,gauss0.35arcmin,313,179,13,0,179.0
180,25.320666666666742,5.968666666666687,4.33358909399171e-06,6.1388144934492255,132,5.0,gauss0.3arcmin,176,180,13,0,180.0
181,25.90400000000008,6.416666666666688,4.387530337168437e-06,6.135683525092326,129,5.0,gauss0.3arcmin,178,181,13,0,181.0
182,26.94600000000009,6.945333333333357,4.864348489058395e-06,6.133410139987655,88,5.0,gauss0.25arcmin,35,182,13,0,182.0
183,27.03933333333341,5.432666666666685,3.983806614974095e-06,6.10514066681753,205,5.0,gauss0.4arcmin,429,183,13,0,183.0
184,25.13800000000007,5.305333333333351,4.899613862344987e-06,6.096399296356955,73,5.0,gauss0.25arcmin,37,184,13,0,184.0
185,25.96000000000009,6.437333333333355,4.050352663051492e-06,6.092833949670204,181,5.0,gauss0.35arcmin,316,185,13,0,185.0
186,25.18800000000009,5.2600000000000176,4.89467853676552e-06,6.090139288205196,82,5.0,gauss0.25arcmin,39,186,13,0,186.0
187,26.152000000000072,6.776000000000023,4.857809210610002e-06,6.087437984154014,90,5.0,gauss0.25arcmin,40,187,13,0,187.0
188,26.436000000000096,6.891333333333357,4.302881266406996e-06,6.071679312233536,111,5.0,gauss0.3arcmin,182,188,13,0,188.0
189,25.328000000000085,6.09800000000002,4.783173695306885e-06,6.05424908135985,73,5.0,gauss0.25arcmin,41,189,13,0,189.0
190,26.102666666666767,5.402000000000018,4.433820223912362e-06,6.051302866439655,136,5.0,gauss0.3arcmin,184,190,13,0,190.0
191,26.810000000000088,5.468666666666685,3.516774555733506e-06,6.050156678723588,594,5.0,gauss0.75arcmin,933,191,13,0,191.0
192,25.52000000000009,5.81400000000002,4.772277776191188e-06,6.036449723618452,75,5.0,gauss0.25arcmin,44,192,13,0,192.0
193,26.001333333333417,6.80666666666669,3.985386813415088e-06,6.001084012422632,154,5.0,gauss0.35arcmin,324,193,13,0,193.0
194,26.419333333333423,6.030000000000021,3.599542753395057e-06,5.995740804526687,284,5.0,gauss0.55arcmin,714,194,13,0,194.0
195,26.00600000000007,5.694666666666686,4.883262123254757e-06,5.986785814256579,75,5.0,gauss0.25arcmin,49,195,13,0,195.0
196,27.00133333333343,6.469333333333355,4.686663053743704e-06,5.978332228482357,69,5.0,gauss0.25arcmin,51,196,13,0,196.0
197,26.207333333333416,5.098666666666684,4.90150079672554e-06,5.976349507426471,90,5.0,gauss0.25arcmin,52,197,13,0,197.0
198,25.55800000000007,5.93400000000002,4.724496560649363e-06,5.970507321816084,63,5.0,gauss0.25arcmin,53,198,13,0,198.0
199,24.91600000000009,6.312666666666689,3.8315243313719634e-06,5.940545039040997,140,5.0,gauss0.35arcmin,328,199,13,0,199.0
200,25.68866666666675,5.451333333333352,4.004673721559787e-06,5.924880467428295,126,5.0,gauss0.35arcmin,329,200,13,0,200.0
201,26.41866666666676,6.939333333333357,4.184086528579938e-06,5.909592175801803,110,5.0,gauss0.3arcmin,196,201,13,0,201.0
202,25.51466666666675,7.066000000000024,4.100299219345198e-06,5.903280654462858,102,5.0,gauss0.3arcmin,197,202,13,0,202.0
203,25.24133333333341,6.761333333333356,3.873241443368709e-06,5.903247631376079,133,5.0,gauss0.35arcmin,331,203,13,0,203.0
204,26.66733333333341,6.149333333333354,4.334499803137985e-06,5.877163412608236,100,5.0,gauss0.3arcmin,199,204,13,0,204.0
205,26.42200000000008,5.278000000000019,4.913912447134821e-06,5.857109826357461,73,5.0,gauss0.25arcmin,55,205,13,0,205.0
206,25.39400000000009,7.014666666666691,4.527193941583791e-06,5.838183658220241,77,5.0,gauss0.25arcmin,59,206,13,0,206.0
207,26.322000000000088,5.080000000000017,3.357034201119684e-06,5.825972104293908,404,5.0,gauss0.75arcmin,937,207,13,0,207.0
208,26.792000000000083,6.2160000000000215,4.285284506229646e-06,5.81887776715088,84,5.0,gauss0.3arcmin,203,208,13,0,208.0
209,26.985333333333426,6.393333333333355,4.112695727536634e-06,5.818829125486216,83,5.0,gauss0.3arcmin,204,209,13,0,209.0
210,26.037333333333425,5.899333333333353,4.731271049663643e-06,5.814762863840368,64,5.0,gauss0.25arcmin,61,210,13,0,210.0
211,26.78866666666676,4.988000000000017,4.811945326364385e-06,5.812295953793647,64,5.0,gauss0.25arcmin,62,211,13,0,211.0
212,26.16400000000009,6.369333333333355,3.866808226095237e-06,5.793911466305239,114,5.0,gauss0.35arcmin,335,212,13,0,212.0
213,26.417333333333428,5.324666666666685,4.038750109408699e-06,5.7926747204159215,118,5.0,gauss0.35arcmin,336,213,13,0,213.0
214,26.250000000000096,5.432666666666685,4.7549299930749606e-06,5.784957098947919,58,5.0,gauss0.25arcmin,69,214,13,0,214.0
215,26.641333333333428,5.468000000000019,4.860803554245651e-06,5.780451414948921,69,5.0,gauss0.25arcmin,70,215,13,0,215.0
216,24.98266666666676,6.8486666666666896,4.460608668291209e-06,5.754864500512226,53,5.0,gauss0.25arcmin,71,216,13,0,216.0
217,26.079333333333416,6.550000000000022,4.581891681289928e-06,5.741565979541847,65,5.0,gauss0.25arcmin,73,217,13,0,217.0
218,25.57266666666675,7.006000000000023,3.7040900927096026e-06,5.730758996749298,114,5.0,gauss0.35arcmin,339,218,13,0,218.0
219,24.97000000000008,5.580666666666685,4.038310676181789e-06,5.718840351596756,81,5.0,gauss0.3arcmin,214,219,13,0,219.0
220,25.81733333333341,6.206666666666687,3.534198346737216e-06,5.700422599273176,161,5.0,gauss0.45arcmin,557,220,13,0,220.0
221,25.55400000000008,5.377333333333351,4.550043797103396e-06,5.656064297614851,59,5.0,gauss0.25arcmin,79,221,13,0,221.0
322,25.912000000000088,6.393333333333355,3.016882369196122e-06,5.649052121456914,430,5.0,gauss0.75arcmin,17,222,15,0,322.0
287,25.90400000000008,6.437333333333355,4.3921403773833486e-06,5.648654274704935,44,5.0,gauss0.25arcmin,0,223,14,0,287.0
222,26.079333333333416,6.178000000000021,4.592344351225672e-06,5.645114521155705,49,5.0,gauss0.25arcmin,80,224,13,0,222.0
288,25.66333333333341,5.110666666666684,3.962161303893807e-06,5.615198207198657,75,5.0,gauss0.3arcmin,23,225,14,0,288.0
223,25.53800000000007,5.513333333333352,3.2235953170370583e-06,5.600153532084744,475,5.0,gauss0.75arcmin,941,226,13,0,223.0
224,26.32600000000008,5.248666666666685,4.632062194315681e-06,5.584795416702847,50,5.0,gauss0.25arcmin,84,227,13,0,224.0
225,25.451333333333427,6.95866666666669,3.0094238326266405e-06,5.527699249211193,412,5.0,gauss0.75arcmin,942,228,13,0,225.0
226,26.468666666666756,5.775333333333353,3.220860075165409e-06,5.522224952666515,314,5.0,gauss0.75arcmin,943,229,13,0,226.0
227,25.89733333333341,5.446000000000018,3.192687316827469e-06,5.498716659674831,217,5.0,gauss0.65arcmin,848,230,13,0,227.0
228,26.079333333333416,5.178000000000018,3.3345279446136806e-06,5.496179834988387,137,5.0,gauss0.5arcmin,652,231,13,0,228.0
229,25.65666666666676,5.496000000000018,3.984975197454527e-06,5.495827465678823,63,5.0,gauss0.3arcmin,227,232,13,0,229.0
230,25.06000000000007,5.972666666666687,4.330151574084392e-06,5.4885218922509,38,5.0,gauss0.25arcmin,86,233,13,0,230.0
231,25.97333333333341,6.914000000000024,4.374600991327221e-06,5.483950476294987,54,5.0,gauss0.25arcmin,87,234,13,0,231.0
232,26.98466666666676,5.783333333333353,4.479747228474529e-06,5.47117460141047,35,5.0,gauss0.25arcmin,88,235,13,0,232.0
233,26.582000000000097,5.83800000000002,4.519429352015397e-06,5.47046392944065,36,5.0,gauss0.25arcmin,89,236,13,0,233.0
234,26.21733333333341,5.709333333333353,3.986275207515563e-06,5.467028567947355,54,5.0,gauss0.3arcmin,230,237,13,0,234.0
235,25.673333333333407,5.70800000000002,3.464918464193368e-06,5.449865010891058,87,5.0,gauss0.4arcmin,473,238,13,0,235.0
236,25.966666666666764,7.05866666666669,3.825824412790133e-06,5.447141694291572,51,5.0,gauss0.3arcmin,233,239,13,0,236.0
237,26.05800000000009,6.67866666666669,4.344119842109505e-06,5.4436739612999725,33,5.0,gauss0.25arcmin,92,240,13,0,237.0
238,25.184666666666743,6.692000000000022,4.281059944862468e-06,5.433218439029555,36,5.0,gauss0.25arcmin,93,241,13,0,238.0
239,26.462666666666745,6.420000000000022,4.3401753847939e-06,5.432649836300808,32,5.0,gauss0.25arcmin,94,242,13,0,239.0
240,24.93466666666676,5.81000000000002,4.216730220636148e-06,5.424151645404233,36,5.0,gauss0.25arcmin,95,243,13,0,240.0
241,26.33933333333343,5.166666666666684,3.130328366151782e-06,5.386677802049192,167,5.0,gauss0.7arcmin,905,244,13,0,241.0
242,25.743333333333428,6.652000000000022,4.28526647531367e-06,5.378431950522676,30,5.0,gauss0.25arcmin,96,245,13,0,242.0
243,26.508666666666752,5.975333333333354,4.439272827754178e-06,5.3742701697545385,31,5.0,gauss0.25arcmin,97,246,13,0,243.0
244,25.324666666666733,6.705333333333356,3.226255158796686e-06,5.355636591376369,89,5.0,gauss0.45arcmin,579,247,13,0,244.0
245,26.34266666666675,5.465333333333353,4.449324983178882e-06,5.350989916185807,33,5.0,gauss0.25arcmin,100,248,13,0,245.0
246,25.10066666666676,5.706666666666686,3.525474990674383e-06,5.350248163147186,56,5.0,gauss0.35arcmin,369,249,13,0,246.0
247,25.94133333333342,5.92400000000002,4.35164729817823e-06,5.348213548124619,26,5.0,gauss0.25arcmin,101,250,13,0,247.0
289,25.425333333333416,6.993333333333357,3.633232957553076e-06,5.341015848641243,39,5.0,gauss0.3arcmin,25,251,14,0,289.0
248,26.91000000000008,6.529333333333355,4.24966518136437e-06,5.340175514773957,28,5.0,gauss0.25arcmin,102,252,13,0,248.0
290,26.094000000000097,6.1953333333333545,3.762446219882654e-06,5.325861825090818,38,5.0,gauss0.3arcmin,26,253,14,0,290.0
249,26.12466666666676,6.502000000000022,3.369559043546519e-06,5.319087395563518,68,5.0,gauss0.4arcmin,480,254,13,0,249.0
250,25.34800000000008,5.461333333333352,4.257929978632729e-06,5.297964137524591,27,5.0,gauss0.25arcmin,105,255,13,0,250.0
